Wed Feb 21 06:34:17 2018
###Command: takeoff###
[268377][PWM]: {'pwm.m4_pwm': 43010.0, 'pwm.m2_pwm': 45431.0, 'pwm.m3_pwm': 42330.0, 'pwm.m1_pwm': 46664.0, 'pm.vbat': 3.278006076812744}
[268427][PWM]: {'pwm.m4_pwm': 40157.0, 'pwm.m2_pwm': 40924.0, 'pwm.m3_pwm': 38252.0, 'pwm.m1_pwm': 43666.0, 'pm.vbat': 3.3255133628845215}
[268477][PWM]: {'pwm.m4_pwm': 42206.0, 'pwm.m2_pwm': 44131.0, 'pwm.m3_pwm': 41377.0, 'pwm.m1_pwm': 44947.0, 'pm.vbat': 3.3782992362976074}
[268527][PWM]: {'pwm.m4_pwm': 42025.0, 'pwm.m2_pwm': 44327.0, 'pwm.m3_pwm': 43759.0, 'pwm.m1_pwm': 44643.0, 'pm.vbat': 3.394134998321533}
[268577][PWM]: {'pwm.m4_pwm': 43126.0, 'pwm.m2_pwm': 47427.0, 'pwm.m3_pwm': 46831.0, 'pwm.m1_pwm': 44215.0, 'pm.vbat': 3.3782992362976074}
[268627][PWM]: {'pwm.m4_pwm': 46766.0, 'pwm.m2_pwm': 45666.0, 'pwm.m3_pwm': 48351.0, 'pwm.m1_pwm': 43131.0, 'pm.vbat': 3.383577823638916}
[268677][PWM]: {'pwm.m4_pwm': 45711.0, 'pwm.m2_pwm': 48771.0, 'pwm.m3_pwm': 48079.0, 'pwm.m1_pwm': 48665.0, 'pm.vbat': 3.357184886932373}
[268727][PWM]: {'pwm.m4_pwm': 43778.0, 'pwm.m2_pwm': 47126.0, 'pwm.m3_pwm': 49757.0, 'pwm.m1_pwm': 44701.0, 'pm.vbat': 3.3888564109802246}
[268777][PWM]: {'pwm.m4_pwm': 41396.0, 'pwm.m2_pwm': 36812.0, 'pwm.m3_pwm': 43963.0, 'pwm.m1_pwm': 42197.0, 'pm.vbat': 3.399413585662842}
[268827][PWM]: {'pwm.m4_pwm': 37762.0, 'pwm.m2_pwm': 43369.0, 'pwm.m3_pwm': 40950.0, 'pwm.m1_pwm': 41105.0, 'pm.vbat': 3.446920871734619}
[268877][PWM]: {'pwm.m4_pwm': 44336.0, 'pwm.m2_pwm': 42897.0, 'pwm.m3_pwm': 43684.0, 'pwm.m1_pwm': 45072.0, 'pm.vbat': 3.4310851097106934}
[268927][PWM]: {'pwm.m4_pwm': 46747.0, 'pwm.m2_pwm': 46480.0, 'pwm.m3_pwm': 48681.0, 'pwm.m1_pwm': 43778.0, 'pm.vbat': 3.399413585662842}
[268977][PWM]: {'pwm.m4_pwm': 46349.0, 'pwm.m2_pwm': 52217.0, 'pwm.m3_pwm': 47704.0, 'pwm.m1_pwm': 51949.0, 'pm.vbat': 3.3413491249084473}
[269027][PWM]: {'pwm.m4_pwm': 49321.0, 'pwm.m2_pwm': 48172.0, 'pwm.m3_pwm': 48874.0, 'pwm.m1_pwm': 48934.0, 'pm.vbat': 3.346627712249756}
[269077][PWM]: {'pwm.m4_pwm': 47864.0, 'pwm.m2_pwm': 50748.0, 'pwm.m3_pwm': 51308.0, 'pwm.m1_pwm': 45520.0, 'pm.vbat': 3.3624634742736816}
[269127][PWM]: {'pwm.m4_pwm': 48495.0, 'pwm.m2_pwm': 50748.0, 'pwm.m3_pwm': 47614.0, 'pwm.m1_pwm': 50302.0, 'pm.vbat': 3.357184886932373}
[269177][PWM]: {'pwm.m4_pwm': 51535.0, 'pwm.m2_pwm': 51367.0, 'pwm.m3_pwm': 51414.0, 'pwm.m1_pwm': 49945.0, 'pm.vbat': 3.346627712249756}
[269227][PWM]: {'pwm.m4_pwm': 49799.0, 'pwm.m2_pwm': 51752.0, 'pwm.m3_pwm': 50694.0, 'pwm.m1_pwm': 48008.0, 'pm.vbat': 3.346627712249756}
[269277][PWM]: {'pwm.m4_pwm': 51481.0, 'pwm.m2_pwm': 52792.0, 'pwm.m3_pwm': 49371.0, 'pwm.m1_pwm': 52640.0, 'pm.vbat': 3.3255133628845215}
[269327][PWM]: {'pwm.m4_pwm': 49180.0, 'pwm.m2_pwm': 49767.0, 'pwm.m3_pwm': 48628.0, 'pwm.m1_pwm': 47631.0, 'pm.vbat': 3.3519062995910645}
[269377][PWM]: {'pwm.m4_pwm': 47161.0, 'pwm.m2_pwm': 49005.0, 'pwm.m3_pwm': 46897.0, 'pwm.m1_pwm': 46870.0, 'pm.vbat': 3.373020648956299}
[269427][PWM]: {'pwm.m4_pwm': 44728.0, 'pwm.m2_pwm': 45290.0, 'pwm.m3_pwm': 42783.0, 'pwm.m1_pwm': 45251.0, 'pm.vbat': 3.4046921730041504}
[269477][PWM]: {'pwm.m4_pwm': 45068.0, 'pwm.m2_pwm': 45086.0, 'pwm.m3_pwm': 44258.0, 'pwm.m1_pwm': 43889.0, 'pm.vbat': 3.4046921730041504}
