time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
0, 40358, 42147, 42048, 40047, 3.39941358566284, 1.3035819302238, 1.42863387692913, 1.42157449967769, 1.28238869093776, 5.43617899776838
50, 38307, 41302, 42311, 39397, 3.40997076034546, 1.16682234888532, 1.36890311619425, 1.44036394262185, 1.23861921737265, 5.21470862507407
100, 41128, 41420, 41106, 40672, 3.46275663375854, 1.35675106881651, 1.37717287603049, 1.35521819915082, 1.32514412904135, 5.41428627303917
150, 42158, 43770, 39366, 40902, 3.51554250717163, 1.42941925524281, 1.54667372328305, 1.23654953312239, 1.341042799025, 5.55368531067325
200, 41048, 43709, 41951, 40473, 3.51026391983032, 1.35118086903305, 1.54215879509951, 1.41467350361917, 1.31145974587153, 5.61947291362326
250, 41714, 44833, 42704, 42940, 3.51554250717163, 1.397878017155, 1.6263297447631, 1.46865433549918, 1.48576560347698, 5.97862770089427
300, 46330, 46008, 43481, 43799, 3.51026391983032, 1.74162620216653, 1.71651991072188, 1.52533741051428, 1.54882230538805, 6.53230582879074
350, 45721, 42917, 44826, 45578, 3.4944281578064, 1.69428382692882, 1.48409393792171, 1.62579916394787, 1.68325430323821, 6.48743123203662
400, 53192, 52764, 49922, 50933, 3.43108510971069, 2.31584463231052, 2.2778730435545, 2.03295198181117, 2.11863402589467, 8.74530368357086
450, 49496, 48444, 47010, 53294, 3.39413499832153, 1.99732998535, 1.91059168417336, 1.79519483016597, 2.32493559692999, 8.02805209661932
500, 37283, 36350, 32456, 41212, 3.51554250717163, 1.10121096542406, 1.04299056548993, 0.816257171206655, 1.36261127102687, 4.32306997314752
550, 35271, 46311, 39795, 25195, 3.57888579368591, 0.977526423349774, 1.74014012813873, 1.2653351942188, 0.465266916306272, 4.44826866201357
600, 34139, 40889, 42155, 36706, 3.5683286190033, 0.911012923396219, 1.34014182053988, 1.42920504126634, 1.06502930781332, 4.74538909301575
650, 43120, 37065, 39549, 43951, 3.55249285697937, 1.49887832430171, 1.08747394493045, 1.24879080210418, 1.56010639393178, 5.39524946526812
700, 45033, 48198, 43573, 43560, 3.50498533248901, 1.64152290408876, 1.89056226944276, 1.53211471242765, 1.53115620660063, 6.59535609255979
750, 47965, 49158, 47306, 47865, 3.47331380844116, 1.87168022661765, 1.96927041516854, 1.8187451046627, 1.86360290677656, 7.52329865322545
800, 50869, 51148, 49677, 52286, 3.42052793502808, 2.11316252312506, 2.13706175247588, 2.01243018026898, 2.23580003486288, 8.4984544907328
850, 49743, 52473, 50187, 50206, 3.42580652236938, 2.01794919040551, 2.25221745664942, 2.05525545261018, 2.05685881325419, 8.3822809129193
900, 49729, 51890, 49671, 51330, 3.42052793502808, 2.01677791721968, 2.20121271073488, 2.01192879277371, 2.1527174672433, 8.38263688797157
950, 49406, 50825, 47977, 49144, 3.44164228439331, 1.98984085857706, 2.1094045828613, 1.87265057754491, 1.96811208224263, 7.94000810122589
1000, 49766, 50672, 47530, 49447, 3.45219945907593, 2.01987409584866, 2.09636079546833, 1.83666029309738, 1.99325098483329, 7.94614616924766
1050, 47771, 48072, 46562, 48504, 3.46275663375854, 1.85602478558163, 1.88034063058389, 1.75981889425698, 1.9154915154305, 7.411675825853
1100, 48565, 48605, 45788, 48040, 3.46803522109985, 1.92047887843807, 1.92375249105741, 1.69946290175395, 1.87774868911735, 7.42144296036679
1150, 47476, 46969, 44404, 47421, 3.48387098312378, 1.83233410281579, 1.79194388701618, 1.59396032176658, 1.82793259673382, 7.04617090833236
1200, 47259, 48521, 46039, 47437, 3.46803522109985, 1.81499631735341, 1.9168808417107, 1.71892969019158, 1.82921253526881, 7.2800193845245
1250, 45393, 46765, 43738, 45422, 3.48387098312378, 1.66903452884889, 1.77580861936467, 1.54430447508007, 1.6712599048156, 6.66040752810923
1300, 45640, 46778, 44593, 47088, 3.48387098312378, 1.68803226563859, 1.77683485119891, 1.60818397565952, 1.8013870036551, 6.87443809615212
1350, 45488, 46039, 42914, 45152, 3.4944281578064, 1.67632964062523, 1.71892969019158, 1.48387595891425, 1.65059371940428, 6.52972900913533
1400, 45581, 47163, 44500, 45489, 3.48914957046509, 1.68348535151701, 1.80735022577843, 1.6011777468475, 1.67640650915207, 6.76841983329501
1450, 45894, 45746, 41776, 44015, 3.49970674514771, 1.70767150437708, 1.69621546740825, 1.40226276114714, 1.56486891622528, 6.37101864915775
1500, 46486, 45956, 44643, 45681, 3.48914957046509, 1.75384966475042, 1.71248118870004, 1.61195659892296, 1.69119530773138, 6.7694827601048
1550, 46418, 45757, 43861, 44382, 3.48914957046509, 1.74851666483922, 1.69706570986028, 1.55342045204754, 1.59230844862864, 6.59131127537568
1600, 47497, 46289, 44166, 45415, 3.47859239578247, 1.83401595551326, 1.73842013846361, 1.57613207232297, 1.67072262013428, 6.81929078643413
1650, 45096, 45277, 44210, 45074, 3.4944281578064, 1.64632223165537, 1.66014667789666, 1.57942107234367, 1.64464554241529, 6.53053552431098
1700, 48147, 47020, 44305, 46099, 3.47331380844116, 1.8864218911185, 1.79598815266198, 1.58653312085857, 1.72359819152074, 6.99254135615979
1750, 46465, 44912, 43211, 45055, 3.48914957046509, 1.75220191347633, 1.63232326131332, 1.5055278489786, 1.64319812613465, 6.53325114990291
1800, 46773, 46692, 46386, 45272, 3.47859239578247, 1.77644011447862, 1.77005098268333, 1.74600959713707, 1.65976407211663, 6.95226476641565
1850, 47342, 45481, 43846, 44312, 3.48914957046509, 1.8216189107869, 1.67579160635662, 1.55230741922344, 1.58705775023166, 6.63677568659862
1900, 47922, 46038, 45107, 45582, 3.47859239578247, 1.86820502288632, 1.71885193112479, 1.64716087144975, 1.68356237085217, 6.91778019631304
1950, 46787, 44837, 44222, 45203, 3.48914957046509, 1.77754547862177, 1.62663296964003, 1.58031862198038, 1.65448826000765, 6.63898533024983
2000, 47881, 46152, 44676, 46013, 3.47859239578247, 1.864894205176, 1.72772687233128, 1.61444876413165, 1.71690847976167, 6.92397832140059
2050, 46004, 46217, 44686, 45384, 3.48914957046509, 1.7162090845881, 1.73279654227309, 1.61520431633557, 1.66834417246715, 6.73255411566391
2100, 36557, 30889, 25874, 33612, 3.60000014305115, 1.05577874366976, 0.732514920845527, 0.494044883607758, 0.880808659662838, 3.16314720778588
2150, 46588, 43141, 41406, 47643, 3.49970674514771, 1.76186313506814, 1.50041161952937, 1.37619050534663, 1.84572834512781, 6.48419360507195
2200, 24800, 38486, 37591, 31116, 3.58416438102722, 0.44891534104704, 1.1784747241996, 1.12075767516458, 0.744376695344179, 3.4925244357554
2250, 45629, 43629, 40326, 46417, 3.49970674514771, 1.68718410801548, 1.53624683356506, 1.30139378524937, 1.74843829398262, 6.27326302081253
2300, 31865, 39934, 39105, 35523, 3.55777144432068, 0.784163439057382, 1.27472848249845, 1.21918845186744, 0.9926356848368, 4.27071605826007
2350, 47549, 45218, 41983, 47150, 3.48387098312378, 1.83818358110037, 1.65563451762757, 1.41694839523262, 1.80631595396279, 6.71708244792336
2400, 39130, 41934, 39261, 39756, 3.53137826919556, 1.22084640814241, 1.41346565870475, 1.22955136100474, 1.26270550660811, 5.12656893446
2450, 48161, 47968, 45213, 48802, 3.46803522109985, 1.88755805282533, 1.87192279280771, 1.6552523911283, 1.93991211296593, 7.35464534972726
2500, 39730, 45409, 42534, 42606, 3.4944281578064, 1.2609538037022, 1.67026215369929, 1.45638541481737, 1.46157583296397, 5.84917720518284
2550, 50436, 49865, 45124, 50974, 3.45747804641724, 2.0763129055451, 2.02816907772185, 1.64845733815036, 2.12214257438346, 7.87508189580078
2600, 40233, 44861, 42098, 45416, 3.50498533248901, 1.29504423785415, 1.62845286622905, 1.4251378104668, 1.67079937022022, 6.01943428477022
2650, 47942, 49998, 45965, 50488, 3.45747804641724, 1.86982102964104, 2.03933714654819, 1.71317988541079, 2.08072273387613, 7.70306079547615
2700, 40861, 45446, 40000, 43968, 3.51026391983032, 1.33820221069651, 1.6731026273811, 1.27919998, 1.56137078447036, 5.85187560254797
2750, 47548, 49447, 46169, 50862, 3.45747804641724, 1.83810339364546, 1.99325098483329, 1.72905212719487, 2.11256446632204, 7.67297097199566
2800, 40980, 45565, 41476, 43943, 3.51026391983032, 1.34645459911069, 1.68225326263205, 1.38110562261795, 1.55951155046121, 5.9693250348219
2850, 47662, 49835, 46273, 48969, 3.46803522109985, 1.84725506761205, 2.02565381571192, 1.73716972740115, 1.95365911218415, 7.56373772290928
2900, 42256, 45839, 42201, 42988, 3.49970674514771, 1.43642511324147, 1.70341005404045, 1.43249129472618, 1.48925710690628, 6.06158356891438
2950, 47368, 47980, 46508, 49743, 3.46275663375854, 1.82369572896925, 1.8728932011787, 1.75557664259734, 2.01794919040551, 7.47011476315079
3000, 44206, 46268, 41601, 42302, 3.4944281578064, 1.57912194147271, 1.73677905866356, 1.38990290491977, 1.43971906408696, 6.145522969143
3050, 47101, 48987, 47489, 48271, 3.46275663375854, 1.80241998210551, 1.95514346467309, 1.83337516648103, 1.89649590405929, 7.48743451731892
3100, 44588, 44038, 40720, 43780, 3.49970674514771, 1.60780693765871, 1.56658208640696, 1.32845480750642, 1.54741445784161, 6.05025828941369
3150, 46369, 47927, 47024, 47233, 3.46803522109985, 1.74467838902104, 1.86860896472095, 1.79630552662322, 1.81292404153301, 7.22251692189821
3200, 44834, 44321, 41404, 43452, 3.4944281578064, 1.62640554853876, 1.5877323914026, 1.37605019332529, 1.52320397012603, 6.11339210339268
