Wed Feb 21 12:54:49 2018
###Command: takeoff###
[191920][PWM]: {'pwm.m1_pwm': 43099.0, 'pwm.m3_pwm': 46492.0, 'pm.vbat': 3.278006076812744, 'pwm.m2_pwm': 44524.0, 'pwm.m4_pwm': 45402.0}
[191970][PWM]: {'pwm.m1_pwm': 40851.0, 'pwm.m3_pwm': 41138.0, 'pm.vbat': 3.394134998321533, 'pwm.m2_pwm': 39477.0, 'pwm.m4_pwm': 42244.0}
[192020][PWM]: {'pwm.m1_pwm': 52833.0, 'pwm.m3_pwm': 51928.0, 'pm.vbat': 3.3096776008605957, 'pwm.m2_pwm': 50509.0, 'pwm.m4_pwm': 52038.0}
[192070][PWM]: {'pwm.m1_pwm': 47637.0, 'pwm.m3_pwm': 58921.0, 'pm.vbat': 3.3519062995910645, 'pwm.m2_pwm': 45027.0, 'pwm.m4_pwm': 44253.0}
[192120][PWM]: {'pwm.m1_pwm': 57167.0, 'pwm.m3_pwm': 60825.0, 'pm.vbat': 3.2621703147888184, 'pwm.m2_pwm': 60950.0, 'pwm.m4_pwm': 51633.0}
[192170][PWM]: {'pwm.m1_pwm': 56393.0, 'pwm.m3_pwm': 60364.0, 'pm.vbat': 3.29384183883667, 'pwm.m2_pwm': 39228.0, 'pwm.m4_pwm': 40466.0}
[192220][PWM]: {'pwm.m1_pwm': 49635.0, 'pwm.m3_pwm': 0.0, 'pm.vbat': 3.5102639198303223, 'pwm.m2_pwm': 42378.0, 'pwm.m4_pwm': 47437.0}
[192270][PWM]: {'pwm.m1_pwm': 50695.0, 'pwm.m3_pwm': 56861.0, 'pm.vbat': 3.394134998321533, 'pwm.m2_pwm': 49330.0, 'pwm.m4_pwm': 35929.0}
[192320][PWM]: {'pwm.m1_pwm': 15577.0, 'pwm.m3_pwm': 41873.0, 'pm.vbat': 3.5577714443206787, 'pwm.m2_pwm': 36702.0, 'pwm.m4_pwm': 26698.0}
[192370][PWM]: {'pwm.m1_pwm': 55563.0, 'pwm.m3_pwm': 46431.0, 'pm.vbat': 3.346627712249756, 'pwm.m2_pwm': 51180.0, 'pwm.m4_pwm': 53278.0}
[192420][PWM]: {'pwm.m1_pwm': 36172.0, 'pwm.m3_pwm': 38454.0, 'pm.vbat': 3.5102639198303223, 'pwm.m2_pwm': 33366.0, 'pwm.m4_pwm': 35025.0}
[192470][PWM]: {'pwm.m1_pwm': 38701.0, 'pwm.m3_pwm': 57169.0, 'pm.vbat': 3.346627712249756, 'pwm.m2_pwm': 54543.0, 'pwm.m4_pwm': 56237.0}
[192520][PWM]: {'pwm.m1_pwm': 42008.0, 'pwm.m3_pwm': 33442.0, 'pm.vbat': 3.5102639198303223, 'pwm.m2_pwm': 35922.0, 'pwm.m4_pwm': 39659.0}
[192570][PWM]: {'pwm.m1_pwm': 52585.0, 'pwm.m3_pwm': 56751.0, 'pm.vbat': 3.320234775543213, 'pwm.m2_pwm': 54876.0, 'pwm.m4_pwm': 55151.0}
[192620][PWM]: {'pwm.m1_pwm': 27860.0, 'pwm.m3_pwm': 41357.0, 'pm.vbat': 3.4838709831237793, 'pwm.m2_pwm': 39153.0, 'pwm.m4_pwm': 44720.0}
[192670][PWM]: {'pwm.m1_pwm': 51759.0, 'pwm.m3_pwm': 51959.0, 'pm.vbat': 3.373020648956299, 'pwm.m2_pwm': 53685.0, 'pwm.m4_pwm': 50950.0}
[192720][PWM]: {'pwm.m1_pwm': 39234.0, 'pwm.m3_pwm': 38897.0, 'pm.vbat': 3.473313808441162, 'pwm.m2_pwm': 38360.0, 'pwm.m4_pwm': 39257.0}
[192770][PWM]: {'pwm.m1_pwm': 47920.0, 'pwm.m3_pwm': 53901.0, 'pm.vbat': 3.394134998321533, 'pwm.m2_pwm': 51182.0, 'pwm.m4_pwm': 52386.0}
[192820][PWM]: {'pwm.m1_pwm': 41932.0, 'pwm.m3_pwm': 37090.0, 'pm.vbat': 3.4944281578063965, 'pwm.m2_pwm': 40790.0, 'pwm.m4_pwm': 35448.0}
[192870][PWM]: {'pwm.m1_pwm': 51055.0, 'pwm.m3_pwm': 52293.0, 'pm.vbat': 3.3782992362976074, 'pwm.m2_pwm': 49269.0, 'pwm.m4_pwm': 52661.0}
[192920][PWM]: {'pwm.m1_pwm': 40703.0, 'pwm.m3_pwm': 41457.0, 'pm.vbat': 3.473313808441162, 'pwm.m2_pwm': 39784.0, 'pwm.m4_pwm': 36625.0}
[192970][PWM]: {'pwm.m1_pwm': 50820.0, 'pwm.m3_pwm': 50500.0, 'pm.vbat': 3.3888564109802246, 'pwm.m2_pwm': 52599.0, 'pwm.m4_pwm': 49368.0}
[193020][PWM]: {'pwm.m1_pwm': 38038.0, 'pwm.m3_pwm': 42013.0, 'pm.vbat': 3.4574780464172363, 'pwm.m2_pwm': 38049.0, 'pwm.m4_pwm': 44345.0}
[193070][PWM]: {'pwm.m1_pwm': 48507.0, 'pwm.m3_pwm': 53959.0, 'pm.vbat': 3.394134998321533, 'pwm.m2_pwm': 52259.0, 'pwm.m4_pwm': 49298.0}
