time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
0, 39914, 39644, 39808, 40357, 3.47859239578247, 1.27337492893955, 1.25516781756967, 1.26621232552935, 1.303513524703, 5.09826859674156
50, 38908, 38476, 38161, 38664, 3.55777144432068, 1.20616072524966, 1.17782231931975, 1.15735847104322, 1.19011590857187, 4.7314574241845
100, 41926, 41884, 40358, 40377, 3.58416438102722, 1.41289742708582, 1.40991595420846, 1.3035819302238, 1.30488195367596, 5.43127726519404
150, 43324, 41631, 38398, 39763, 3.61055731773376, 1.51380392566785, 1.39201812098548, 1.1727393851748, 1.26317731333303, 5.34173874516116
200, 44202, 45489, 40483, 39154, 3.60527873039246, 1.57882283677353, 1.67640650915207, 1.31214582071188, 1.22243903973902, 5.78981420637649
250, 39759, 43861, 43399, 38514, 3.60000014305115, 1.26290769939192, 1.55342045204754, 1.51930849597154, 1.18030236041945, 5.51593900783044
300, 40674, 44319, 44351, 40247, 3.61583590507507, 1.32528199701198, 1.58758245970053, 1.58998215145176, 1.29599915596914, 5.79884576413341
350, 37655, 38593, 36995, 37203, 3.631671667099, 1.12483964910565, 1.18546607411683, 1.08308022387364, 1.09616041527237, 4.48954636236848
400, 43954, 39977, 46598, 48949, 3.61583590507507, 1.56032948726794, 1.27764089971286, 1.7626496714145, 1.95201043396491, 6.55263049236021
450, 46746, 48225, 36837, 33887, 3.59472155570984, 1.77430923106118, 1.89275591223014, 1.0731938182765, 0.896509412314675, 5.6367683738825
500, 42135, 44179, 47430, 46187, 3.61583590507507, 1.42777732934231, 1.5771034926833, 1.82865251171443, 1.7304558469032, 6.56398918064324
550, 43505, 46249, 45082, 44101, 3.59472155570984, 1.5271040615983, 1.7352948854174, 1.64525515651545, 1.57127911865798, 6.47893322218914
600, 46526, 48305, 43238, 43685, 3.58944296836853, 1.75699020452426, 1.89926241168088, 1.50750340782567, 1.54038410362317, 6.70414012765397
650, 37945, 40256, 40979, 42478, 3.59472155570984, 1.14342359263, 1.29661320556062, 1.34638515275016, 1.45235434896055, 5.23877629990134
700, 42024, 42727, 37393, 37719, 3.65806460380554, 1.41986558334042, 1.47031791544145, 1.10817333398443, 1.12892860853001, 5.12728544129631
750, 43019, 45748, 44174, 41813, 3.62639307975769, 1.49151405510601, 1.69637004237125, 1.57672983674605, 1.40488250657448, 6.1694964407978
800, 46387, 46149, 46858, 47644, 3.57888579368591, 1.7460879180102, 1.72749305227535, 1.78315610627358, 1.84580868455092, 7.10254576111005
850, 49239, 49832, 46214, 46307, 3.55249285697937, 1.97597828837742, 2.02540236751035, 1.73256240735066, 1.73982734465976, 7.47377040789819
900, 48013, 49581, 49408, 48543, 3.54193544387817, 1.8755630088613, 2.00441479680606, 1.99000714456941, 1.91867947539387, 7.78866442563065
950, 48486, 47867, 47101, 48005, 3.55249285697937, 1.91402096492733, 1.86376429672214, 1.80241998210551, 1.87491562321906, 7.45512086697404
1000, 47347, 47880, 46607, 46142, 3.55777144432068, 1.82201821478035, 1.86481348705083, 1.76335769180583, 1.72694752867249, 7.1771369223095
