time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
0, 48198, 32225, 32503, 50544, 3.3149561882019, 1.89056226944276, 0.803639586983544, 0.818835892615136, 2.08547652406225, 5.59851427310369
50, 39220, 36458, 37992, 41855, 3.42580652236938, 1.22682379397399, 1.04965347291018, 1.14644896175481, 1.40785902755219, 4.83078525619117
100, 40285, 39668, 38739, 41405, 3.43108510971069, 1.29859273420919, 1.25678125856247, 1.19503698395932, 1.37612034850319, 5.12653132523418
150, 40908, 39591, 39877, 40924, 3.47331380844116, 1.34145873049113, 1.25160823902046, 1.27087262795955, 1.34256817512684, 5.20650777259798
200, 45983, 44761, 42312, 44301, 3.44164228439331, 1.7145776717603, 1.62087615475833, 1.44043560407203, 1.58623336860816, 6.36212279919882
250, 44818, 48489, 44912, 41760, 3.43108510971069, 1.62519288362186, 1.91426602090013, 1.63232326131332, 1.40113060274292, 6.57291276857823
300, 44213, 44723, 49619, 45111, 3.41524934768677, 1.57964543767171, 1.61800127723826, 2.00758581372808, 1.6474658801602, 6.85269840879825
350, 49538, 47256, 48490, 39668, 3.41524934768677, 2.00082928988109, 1.81475715328919, 1.91434770940474, 1.25678125856247, 6.9867154111375
400, 56802, 48984, 56847, 48656, 3.38885641098022, 2.64726207606634, 1.95489603693047, 2.65151785521056, 1.92793003416671, 9.18160600237409
450, 50079, 47456, 46769, 33045, 3.34134912490845, 2.04615239676102, 1.83073299472679, 1.77612435405393, 0.848854178975596, 6.50186392451733
500, 37455, 38564, 46622, 41992, 3.46803522109985, 1.11210668726159, 1.18356930415966, 1.76453801562147, 1.41758851467125, 5.47780252171397
550, 42220, 38433, 34229, 39787, 3.49970674514771, 1.43384968358526, 1.17501891186465, 0.91621958010949, 1.26479556244741, 4.78988373800681
600, 42456, 46608, 40569, 40471, 3.46803522109985, 1.45077213507874, 1.76343636878928, 1.31805297906911, 1.31132255100859, 5.84358403394572
650, 41866, 45780, 50122, 46699, 3.44164228439331, 1.40863907671116, 1.69884412263605, 2.04977456372782, 1.77060271315179, 6.92786047622682
700, 50774, 50961, 46338, 48797, 3.38357782363892, 2.10505258048288, 2.12102982315713, 1.74225209176954, 1.93950120825414, 7.90783570366368
750, 49999, 50784, 48761, 49602, 3.38357782363892, 2.03942122248705, 2.10590559332758, 1.93654386553242, 2.00616691916175, 8.08803760050879
800, 49583, 52481, 52583, 51274, 3.35190629959106, 2.00458163561105, 2.25292101400239, 2.261900050909, 2.14789481781119, 8.66729751833362
850, 51065, 50780, 46222, 50270, 3.36774206161499, 2.12993923119297, 2.10556436940017, 1.73318679943042, 2.06226378152926, 8.03095418155282
900, 48086, 52076, 49901, 48673, 3.37829923629761, 1.88147511845741, 2.21742796323308, 2.03118926382915, 1.9293234666936, 8.05941581221324
950, 48482, 48844, 45638, 48412, 3.39941358566284, 1.91369424589303, 1.9433652786197, 1.68787804057695, 1.90798078211547, 7.45291834720515
1000, 47394, 49267, 46845, 48438, 3.39941358566284, 1.82577363016526, 1.9782994740617, 1.78212820210631, 1.9101020159569, 7.49630332229017
1050, 46150, 47475, 43943, 45785, 3.42052793502808, 1.72757099067894, 1.83225403220168, 1.55951155046121, 1.69923084744268, 6.81856742078451
1100, 47033, 47768, 44494, 46614, 3.41524934768677, 1.79701971197141, 1.85578316308328, 1.60072621687823, 1.76390846450337, 7.01743755643629
1150, 45144, 45554, 43376, 45681, 3.43108510971069, 1.64998319469648, 1.68140644228043, 1.51761944423237, 1.69119530773138, 6.54020438894066
1200, 28011, 31536, 30715, 29651, 3.55249285697937, 0.590110179694695, 0.766564669452226, 0.723484638272829, 0.669438923099697, 2.74959841051945
1250, 44632, 45372, 42701, 43736, 3.45219945907593, 1.61112627189065, 1.66742390181622, 1.46843741122528, 1.54415645284809, 6.29114403778024
1300, 44914, 36142, 17844, 32032, 3.52609968185425, 1.63247512781777, 1.03021481492712, 0.208656634076762, 0.793169760947222, 3.66451633776887
1350, 45327, 46136, 45830, 46332, 3.43108510971069, 1.66397496894508, 1.72648000000307, 1.7027131918443, 1.74178266488868, 6.83495082568112
1400, 36191, 38302, 38306, 37763, 3.49970674514771, 1.03321778423034, 1.16649764456875, 1.16675740462496, 1.13174381881084, 4.49821665223489
1450, 49350, 46995, 45173, 48773, 3.40997076034546, 1.98518741768198, 1.79400514753161, 1.65219684176474, 1.93752941789739, 7.36891882487572
1500, 35675, 45775, 44139, 35913, 3.47859239578247, 1.00180227888871, 1.69845743830413, 1.57411539051317, 1.01623534844548, 5.29061045615149
1550, 48875, 50354, 48401, 48474, 3.38885641098022, 1.9459158387852, 2.06936756861015, 1.90708366078288, 1.91304088415655, 7.83540795233477
1600, 44388, 41034, 39351, 43855, 3.44692087173462, 1.59275888106378, 1.35020718234118, 1.2355486550777, 1.55297519465191, 5.73148991313458
1650, 50792, 49294, 47772, 50278, 3.38885641098022, 2.10658811633743, 1.98053893480975, 1.85610532961003, 2.06293985513023, 8.00617223588744
1700, 41497, 44656, 43120, 41355, 3.44164228439331, 1.38258174866627, 1.6129381489549, 1.49887832430171, 1.37261463011514, 5.86701285203802
1750, 51336, 48316, 45928, 50327, 3.38885641098022, 2.15323446986324, 1.90015785233454, 1.71030830330053, 2.06708299981333, 7.83078362531163
1800, 40870, 43850, 43075, 41553, 3.45219945907593, 1.33882551383031, 1.55260419190756, 1.49559513802474, 1.3865216733195, 5.77354651708211
1850, 50891, 49175, 46158, 49284, 3.38885641098022, 2.11504262938714, 1.97067737942245, 1.72819455604867, 1.97970937045608, 7.79362393531434
1900, 43070, 44174, 41397, 41547, 3.44692087173462, 1.49523054550303, 1.57672983674605, 1.37555915371596, 1.38609928890757, 5.83361882487262
1950, 49564, 49783, 48584, 49820, 3.39413499832153, 2.00299692190715, 2.02129738808878, 1.92203352739772, 2.02439671653555, 7.97072455392921
2000, 44006, 43122, 41161, 43648, 3.44692087173462, 1.56419878111608, 1.49902432112165, 1.35905188743119, 1.53764997316628, 5.95992496283519
2050, 50135, 49572, 47843, 49656, 3.38885641098022, 2.0508702099955, 2.00366410032278, 1.86182803894988, 2.01067557251046, 7.92703792177862
2100, 40734, 45535, 44557, 41230, 3.44164228439331, 1.32942114811834, 1.67994421468719, 1.60547021257764, 1.36386855970844, 5.9787041350916
2150, 51105, 48763, 45703, 49761, 3.39413499832153, 2.13337042797692, 1.93670810838772, 1.69289367256532, 2.01945556719324, 7.78242777612321
2200, 42094, 43352, 42640, 42888, 3.45219945907593, 1.42485259303482, 1.51585788299897, 1.46402984227223, 1.48198742940204, 5.88672774770806
2250, 49573, 49412, 47021, 48811, 3.39941358566284, 2.00374750472873, 1.99033973551866, 1.79606749374363, 1.94065184141675, 7.73080657540777
2300, 44120, 44605, 41051, 42300, 3.44692087173462, 1.5726969591701, 1.60908903328398, 1.35138955875042, 1.43957577596154, 5.97275132716604
2350, 48080, 49293, 47936, 48616, 3.39941358566284, 1.88098887110022, 1.98045597125702, 1.86933616057944, 1.92465318025121, 7.65543418318789
2400, 45736, 48243, 39785, 39440, 3.44692087173462, 1.69544268975594, 1.89421898592186, 1.26466067133191, 1.24149275351774, 6.09581510052744
2450, 48708, 50999, 48899, 48937, 3.38357782363892, 1.93219374357565, 2.12428322333587, 1.94789151282365, 1.95102153139955, 7.95539001113471
2500, 45871, 45367, 40548, 44880, 3.43108510971069, 1.70588884788422, 1.66704052470211, 1.3166093903632, 1.62989428305368, 6.3194330460032
2550, 48282, 50454, 47729, 49278, 3.38885641098022, 1.89739074921383, 2.077838904408, 1.85264337933624, 1.97921170776501, 7.80708474072308
2600, 42297, 46074, 43033, 43723, 3.44164228439331, 1.43936085619356, 1.72165227567944, 1.49253384128914, 1.54319446831586, 6.19674144147801
2650, 48073, 50161, 47194, 49378, 3.39413499832153, 1.88042165506744, 2.05306229984079, 1.80981766033215, 1.98751351849345, 7.73081513373383
2700, 43817, 44223, 40724, 44808, 3.44692087173462, 1.55015660183849, 1.58039342841486, 1.32873087136883, 1.62443517984514, 6.08371608146733
2750, 47533, 49871, 48109, 49697, 3.38885641098022, 1.8369007738488, 2.02867230028946, 1.88333959838943, 2.0141018820629, 7.76301455459059
