time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
0, 41790, 39843, 39847, 42356, 3.29912042617798, 1.40325374868656, 1.26857524616501, 1.26884542545466, 1.44359034705861, 5.38426476736483
50, 50622, 48942, 48754, 50444, 3.39413499832153, 2.09210607019457, 1.95143354639173, 1.93596906553842, 2.07699106448776, 8.05649974661248
100, 52012, 51671, 52434, 52698, 3.27800607681274, 2.21184245905621, 2.1821894787354, 2.24878903318807, 2.27204277202543, 8.91486374300511
150, 50349, 52201, 53020, 50043, 3.3149561882019, 2.06894441394063, 2.22835548148482, 2.30055106769365, 2.04312212200151, 8.64097308512061
200, 48681, 56108, 61247, 52200, 3.24633455276489, 1.92997935847118, 2.58201418285461, 3.08216798260012, 2.22826796516976, 9.82242948909567
250, 53323, 54222, 57814, 51018, 3.32023477554321, 2.32752320684168, 2.40837968594418, 2.74370277612513, 2.12591077007334, 9.60551643898432
300, 55546, 38940, 0, 38940, 3.47331380844116, 2.52970900053028, 1.20827243917179, 0.0248703, 1.20827243917179, 4.97112417887386
350, 34910, 38016, 36695, 33533, 3.34134912490845, 0.956073357173104, 1.14799528114465, 1.06434507773513, 0.876322700608738, 4.04473641666162
400, 13800, 19038, 49701, 44092, 3.51026391983032, 0.11136894167664, 0.24340488234301, 2.01443629813528, 1.57060771623335, 3.93981783838829
450, 56746, 55436, 49028, 52103, 3.34134912490845, 2.64197024230205, 2.51952726931244, 1.95852640658185, 2.21978625459696, 9.3398101727933
500, 39915, 41247, 36544, 31455, 3.48387098312378, 1.27344259064487, 1.36505649507174, 1.0549734550922, 0.762261227023094, 4.45573376783191
550, 48435, 51545, 58746, 54690, 3.33607053756714, 1.90985720332305, 2.17127842467388, 2.83387061356367, 2.45096145862079, 9.36596770018139
600, 44181, 38876, 31539, 33293, 3.48914957046509, 1.57725296651044, 1.2040507440461, 0.766724279332782, 0.862761455614438, 4.41078944550376
650, 53310, 53510, 53700, 51624, 3.34134912490845, 2.32636308373457, 2.34423989421583, 2.36127980165286, 2.17811659195773, 9.20999937156099
700, 30227, 34456, 43767, 40000, 3.47859239578247, 0.698445912573255, 0.929414580362513, 1.54645153490231, 1.27919998, 4.45351200783808
750, 52488, 53406, 48884, 50238, 3.36246347427368, 2.25353670794001, 2.33493627598395, 1.94665660949871, 2.05956049275627, 8.59469008617894
800, 37882, 36402, 35985, 38511, 3.48914957046509, 1.13937420946688, 1.04619612951346, 1.0206209013407, 1.18010647863765, 4.3862977189587
850, 48925, 52076, 52713, 50618, 3.36774206161499, 1.95003285713131, 2.21742796323308, 2.27336724273918, 2.09176586144157, 8.53259392454514
900, 39758, 38303, 37497, 37962, 3.48387098312378, 1.26284030011425, 1.166562582035, 1.11477494638508, 1.14451744103687, 4.68869526957119
950, 51236, 52228, 51765, 50729, 3.35718488693237, 2.14462509268961, 2.23071900810859, 2.19034556482652, 2.10121596057522, 8.66690562619994
1000, 39958, 42109, 39776, 35789, 3.46275663375854, 1.27635363443051, 1.42592229520133, 1.26405374461078, 1.00870340378559, 4.97503307802822
1050, 52558, 51307, 50398, 51517, 3.36246347427368, 2.25969781753102, 2.15073614412509, 2.073093022357, 2.16885710353058, 8.65238408754369
1100, 38876, 42687, 42957, 37539, 3.46275663375854, 1.2040507440461, 1.46742529450987, 1.48700174310306, 1.11744621687074, 5.27592399852976
1150, 51639, 52044, 52775, 51487, 3.35190629959106, 2.17941607585926, 2.21463441634796, 2.27884540972902, 2.1662641862951, 8.83916008823134
1200, 46626, 41744, 35311, 39331, 3.45747804641724, 1.76485282982155, 1.39999886974975, 0.979917384594737, 1.23421474161235, 5.37898382577839
1250, 50885, 50613, 53688, 52207, 3.35718488693237, 2.11452979802801, 2.09134063576937, 2.36020195712975, 2.2288806119388, 8.79495300286594
1300, 44684, 45786, 39933, 36492, 3.436363697052, 1.61505319284942, 1.69930819726085, 1.27466078884848, 1.05175520318788, 5.64077738214663
1350, 53736, 51524, 50291, 51661, 3.35718488693237, 2.36451466114412, 2.16946231931659, 2.06403868918835, 2.18132261912655, 8.77933828877561
1400, 43434, 43618, 41399, 40172, 3.44164228439331, 1.52188046104048, 1.53543476049013, 1.37569944241923, 1.29088736203858, 5.72390202598843
1450, 52448, 54218, 51006, 49814, 3.35190629959106, 2.25001947840248, 2.40801718114525, 2.1248827801568, 2.02389397615107, 8.8068134158556
1500, 47550, 43317, 36037, 42348, 3.44692087173462, 1.83826377015545, 1.5132906378532, 1.02379380095456, 1.4430165190176, 5.81836472798082
1550, 52733, 51675, 52083, 51975, 3.34662771224976, 2.27513374451127, 2.18253626615611, 2.21803926347386, 2.20861624045341, 8.88432551459465
1600, 38323, 45205, 46548, 41992, 3.43108510971069, 1.16786168804027, 1.6546410732311, 1.75871860017974, 1.41758851467125, 5.99880987612236
1650, 54214, 52355, 47816, 50969, 3.35718488693237, 2.40765470081361, 2.24185149473496, 1.85965084852345, 2.12171456186684, 8.63087160593886
1700, 40578, 43555, 44048, 42104, 3.43108510971069, 1.31867188599747, 1.53078762442946, 1.56732721320665, 1.42556568635951, 5.84235240999309
1750, 49676, 51987, 50177, 48691, 3.38357782363892, 2.01234661174257, 2.20966234868724, 2.05441180653634, 1.93079936612338, 8.20722013308952
1800, 41452, 42176, 40859, 42137, 3.45747804641724, 1.37941952040884, 1.43070485236419, 1.33806371727333, 1.42792007069622, 5.57610816074258
1850, 50003, 50938, 49536, 50254, 3.3730206489563, 2.03975754198334, 2.119061756902, 2.00066259316568, 2.0609119360057, 8.22039382805672
1900, 42095, 46475, 42311, 39960, 3.42580652236938, 1.42492389490553, 1.75298646830277, 1.44036394262185, 1.27648910746454, 5.89476341329468
1950, 51064, 49487, 48731, 50928, 3.37829923629761, 2.12985348330699, 1.99658049683567, 1.93408098463987, 2.1182063339913, 8.17872129877383
2000, 39102, 46969, 46452, 40620, 3.41524934768677, 1.21898956809167, 1.79194388701618, 1.75118223315262, 1.32156191142125, 6.08367759968172
2050, 53897, 50129, 45803, 50573, 3.37829923629761, 2.37900599685027, 2.05036449407567, 1.70062339185647, 2.0879402413107, 8.21793412409311
2100, 40459, 47513, 46405, 41572, 3.41524934768677, 1.31049952257402, 1.83529784091026, 1.74749796945887, 1.38785961913787, 6.28115495208102
2150, 53018, 50188, 47304, 51205, 3.36774206161499, 2.30037350374173, 2.05533982586426, 1.81858550966686, 2.1419593547466, 8.31625819401946
2200, 38234, 46746, 48381, 43839, 3.40997076034546, 1.16208588223395, 1.77430923106118, 1.90545302433809, 1.55178813014995, 6.39363626778317
2250, 52584, 50926, 47041, 50771, 3.36774206161499, 2.26198816035105, 2.11803526817936, 1.79765465257687, 2.10479670716306, 8.28247478827034
2300, 38061, 46960, 47562, 42855, 3.40997076034546, 1.15089727161761, 1.79123062674937, 1.83922616362544, 1.47959205570175, 6.26094611769417
2350, 51146, 50494, 47039, 50199, 3.37829923629761, 2.13688999892104, 2.08123183323788, 1.79749590779187, 2.05626803541455, 8.07188577536534
2400, 39083, 45838, 46801, 44288, 3.42052793502808, 1.2177303240761, 1.70333261843396, 1.77865115798647, 1.58525935443495, 6.28497345493149
2450, 50195, 51858, 47885, 47739, 3.3730206489563, 2.05593048266068, 2.19842840823766, 1.86521709364287, 1.85344822037083, 7.97302420491205
2500, 41703, 46027, 45850, 42347, 3.41524934768677, 1.39710074602608, 1.71799668806449, 1.70426195252126, 1.44294479796214, 6.26230418457397
2550, 50379, 48353, 48513, 48878, 3.39941358566284, 2.07148393080086, 1.90317120269653, 1.91622698387143, 1.94616274808225, 7.83704486545107
2600, 44789, 46985, 46303, 42123, 3.40469217300415, 1.62299599155868, 1.79321222653066, 1.73951458699489, 1.42692102047463, 6.58264382555885
2650, 50701, 50662, 50418, 48830, 3.3730206489563, 2.09883033113731, 2.09550953698387, 2.07478741518298, 1.94221391243116, 8.21134119573532
2700, 43121, 45798, 48056, 44725, 3.40469217300415, 1.49895132188804, 1.70023652135194, 1.87904445571997, 1.61815252789807, 6.69638482685803
2750, 50696, 51060, 49556, 48884, 3.36774206161499, 2.09840445512055, 2.12951050739085, 2.00232984452993, 1.94665660949871, 8.17690141654004
2800, 44788, 45222, 45818, 45399, 3.40469217300415, 1.62292026110144, 1.65594024807648, 1.70178424617622, 1.66949483947696, 6.6501395948311
2850, 49686, 50776, 49565, 48239, 3.3730206489563, 2.01318236799396, 2.10522317052535, 2.00308031368368, 1.89389381383476, 8.01537966603775
2900, 43918, 45877, 45893, 43661, 3.40997076034546, 1.55765334053593, 1.70635380619468, 1.70759397977659, 1.53861035752374, 6.51021148403094
2950, 48096, 49990, 49779, 48550, 3.37829923629761, 1.88228565827438, 2.03866459570607, 2.02096245480878, 1.9192519292781, 7.86116463806733
3000, 45622, 46515, 43980, 43654, 3.41524934768677, 1.68664447344279, 1.75612629909508, 1.56226358050052, 1.53809319301139, 6.54312754604978
3050, 47856, 49348, 50579, 49334, 3.3730206489563, 1.86287673106442, 1.98502131505132, 2.08845014056126, 1.98385877371607, 7.92020696039307
