time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
700, 45025, 45724, 45724, 46287, 3.52609968185425, 1.6409139276621, 1.69451557034231, 1.69451557034231, 1.7382638144899, 6.76820888283663
750, 43829, 49894, 46796, 44867, 3.4944281578064, 1.55104642798676, 2.03060184552727, 1.77825623631477, 1.62890798697103, 6.98881249679983
800, 49975, 48777, 45164, 50815, 3.47859239578247, 2.03740383442958, 1.93785798614183, 1.65150970154468, 2.10855092812916, 7.73532245024525
850, 48648, 50102, 48148, 49102, 3.46803522109985, 1.92727446004834, 2.04808947311345, 1.88650303516676, 1.9646389454179, 7.82650591374645
900, 50206, 51081, 48299, 48534, 3.45747804641724, 2.05685881325419, 2.1313114098959, 1.89877407070343, 1.91794357770792, 8.00488787156144
950, 48755, 47192, 46497, 49409, 3.47859239578247, 1.93605117506133, 1.80965842448837, 1.75471305618666, 1.99009028993618, 7.49051294567254
1000, 49170, 48794, 46679, 47361, 3.47859239578247, 1.97026351891833, 1.93925468446961, 1.76902654959446, 1.82313647906561, 7.50168123204802
1050, 47531, 47325, 44665, 44334, 3.49970674514771, 1.8367404517475, 1.82026157685993, 1.61361784505762, 1.58870710682716, 6.85932698049221
1100, 46279, 46242, 45003, 46836, 3.49970674514771, 1.73763858313965, 1.73474823161768, 1.63923977942225, 1.7814167353009, 6.89304332948048
1150, 45538, 45672, 42860, 43678, 3.51554250717163, 1.68017505381182, 1.69050074810684, 1.47995487561256, 1.53986666334817, 6.3904973408794
1200, 45943, 46051, 43514, 45026, 3.51554250717163, 1.71147219136734, 1.7198629250561, 1.52776679977711, 1.64099004402097, 6.60009196022153
1250, 44669, 45001, 42999, 43610, 3.52609968185425, 1.61391997461699, 1.63908762318014, 1.49005777815315, 1.53484428668079, 6.27790966263107
1300, 46385, 47429, 43537, 44129, 3.51026391983032, 1.74593127787647, 1.82857251475516, 1.52946106865395, 1.57336877405621, 6.67733363534179
1350, 45249, 42969, 43583, 46326, 3.52082109451294, 1.65800460860366, 1.4878745991844, 1.53285221348768, 1.74131329607994, 6.42004471735568
1400, 47454, 47287, 44295, 44722, 3.49970674514771, 1.83057291914189, 1.81722921105855, 1.5857837892745, 1.6179256543537, 6.85151157382864
1450, 46315, 45577, 43660, 44334, 3.50498533248901, 1.7404529374311, 1.68317729038754, 1.53853647195443, 1.58870710682716, 6.55087380660023
1500, 47003, 45734, 44837, 46251, 3.49970674514771, 1.7946395999692, 1.69528815365861, 1.62663296964003, 1.73545108674346, 6.8520118100113
1550, 46274, 46372, 44023, 43723, 3.51026391983032, 1.73724786598994, 1.74491327423469, 1.56546470324637, 1.54319446831586, 6.59082031178686
1600, 47390, 47258, 46446, 46399, 3.4944281578064, 1.82545388257365, 1.81491659439541, 1.75071170333809, 1.74702789426209, 7.13811007456924
1650, 48587, 45926, 43276, 44568, 3.49970674514771, 1.92227905073, 1.71015314572019, 1.51028585678654, 1.60629919358655, 6.74901724682327
1700, 48159, 46006, 46179, 46536, 3.48914957046509, 1.88739572488554, 1.71636449442183, 1.72983190688729, 1.7577757422569, 7.09136786845156
1750, 45855, 46462, 45036, 43654, 3.49970674514771, 1.70464924383402, 1.75196657845606, 1.6417512970935, 1.53809319301139, 6.63646031239496
1800, 48458, 47420, 44234, 44840, 3.4944281578064, 1.91173446603106, 1.82785261418791, 1.58121640713852, 1.62686040540248, 6.94766389275997
1850, 46692, 45011, 44287, 45137, 3.51026391983032, 1.77005098268333, 1.63984846948003, 1.58518444171153, 1.64944907092912, 6.644532964804
1900, 46155, 47140, 44199, 44367, 3.50498533248901, 1.72796070692248, 1.80552054476448, 1.57859852542477, 1.59118262487926, 6.703262401991
1950, 45987, 45199, 42155, 45790, 3.51026391983032, 1.7148883620917, 1.65418265306237, 1.42920504126634, 1.69961761272267, 6.49789366914307
2000, 47014, 47709, 43056, 46647, 3.4944281578064, 1.79551213989416, 1.85103417675273, 1.49420990560697, 1.76650602697757, 6.90726224923143
2050, 44916, 47852, 42382, 45527, 3.49970674514771, 1.63262700083504, 1.86255402782237, 1.44545601985942, 1.67932871503912, 6.61996576355595
2100, 31438, 28877, 26774, 35968, 3.62639307975769, 0.761359510797604, 0.631396649501951, 0.53348977800809, 1.01958461782575, 2.9458305561334
2150, 44036, 44570, 42012, 45489, 3.52082109451294, 1.56643308069696, 1.60644993862125, 1.41901148349641, 1.67640650915207, 6.26830101196669
2200, 30812, 38419, 33326, 29380, 3.60000014305115, 0.728512120170376, 1.17410685168033, 0.864620146653804, 0.655996918331629, 3.42323603683614
2250, 45318, 42132, 39469, 46432, 3.52609968185425, 1.66328557692517, 1.42756322974475, 1.24343248045801, 1.74961402610771, 6.08389531323564
2300, 34818, 38107, 37106, 37429, 3.58416438102722, 0.950642220481035, 1.15386731120511, 1.09005130536927, 1.11045641724442, 4.30501725429985
2350, 47338, 47802, 43510, 45722, 3.50498533248901, 1.8212994964347, 1.85852239338786, 1.52747223304397, 1.69436107311372, 6.90165519598025
2400, 37535, 42683, 41503, 39680, 3.54193544387817, 1.11719168043816, 1.46713617777253, 1.38300363379949, 1.25758834281668, 5.22491983482685
2450, 50036, 47320, 45074, 49418, 3.47331380844116, 2.04253313872499, 1.81986244913689, 1.64464554241529, 1.9908386693526, 7.49787979962977
2500, 41270, 42410, 41348, 40812, 3.53137826919556, 1.36666446865132, 1.44746645723585, 1.3721241618916, 1.33481104657049, 5.52106613434925
2550, 48996, 47210, 46781, 47394, 3.48387098312378, 1.95588583348248, 1.81109177804295, 1.77707171253159, 1.82577363016526, 7.36982295422228
2600, 42721, 43232, 41702, 38348, 3.53665685653687, 1.46988385383485, 1.50706429104093, 1.39703009498836, 1.16948652584894, 5.54346476571308
2650, 48992, 45684, 45948, 46977, 3.49970674514771, 1.95555587594127, 1.69142685676736, 1.71186023492074, 1.79257800537337, 7.15142097300273
2700, 42226, 43994, 44516, 41060, 3.52082109451294, 1.43427877275664, 1.56330547400932, 1.60238211409824, 1.35201571804389, 5.95198207890809
2750, 51267, 49009, 46719, 47443, 3.46803522109985, 2.14729233069078, 1.95695837060486, 1.77217952039294, 1.82969261791134, 7.70612283959992
2800, 42411, 44015, 44782, 40954, 3.51554250717163, 1.44753828256737, 1.56486891622528, 1.62246591257883, 1.34464953653799, 5.97952264790947
2850, 49846, 47707, 46437, 46267, 3.48387098312378, 2.02657591378864, 1.85087329165915, 1.75000601742037, 1.73670092975738, 7.36415615262555
2900, 43710, 44828, 44603, 42311, 3.46803522109985, 1.54223276109151, 1.62595075032097, 1.60893817403117, 1.44036394262185, 6.2174856280655
2950, 49087, 48170, 47160, 48056, 3.48387098312378, 1.96339921637465, 1.88828860743898, 1.80711152360219, 1.87904445571997, 7.53784380313579
3000, 43897, 44324, 42320, 42461, 3.52082109451294, 1.55609323573232, 1.58795730121451, 1.44100895528457, 1.45113165883672, 6.03619115106812
3050, 48278, 48722, 47269, 47661, 3.47859239578247, 1.89706532868195, 1.93334239898082, 1.8157936351105, 1.84717469940579, 7.49337606217905
3100, 42976, 43871, 41792, 41784, 3.52082109451294, 1.48838387488473, 1.55416267885832, 1.40339534491882, 1.40282899986477, 5.84877089852663
3150, 47230, 47219, 45952, 46898, 3.4944281578064, 1.8126850025344, 1.81180864968246, 1.71217069887312, 1.78632059219403, 7.12298494328402
3200, 44410, 43166, 40269, 42508, 3.52082109451294, 1.59441096985198, 1.50223791804663, 1.29750040599999, 1.45451320353801, 5.84866249743662
3250, 46617, 47265, 45833, 46449, 3.4944281578064, 1.76414453409709, 1.81547468876933, 1.7029454646773, 1.75094696099194, 7.03351164853567
3300, 43869, 44616, 40644, 41871, 3.51554250717163, 1.55401422038142, 1.60991887582371, 1.32321468029344, 1.4089937109369, 5.89614148743547
3350, 44877, 47264, 47196, 46248, 3.4944281578064, 1.62966665183606, 1.81539495619198, 1.80997690259169, 1.73521678717536, 6.9902552977951
3400, 43397, 44584, 41648, 42233, 3.52082109451294, 1.51916158737463, 1.60750533662807, 1.39321740786337, 1.43477945217431, 5.95466378404038
3450, 46317, 47537, 44739, 45686, 3.4944281578064, 1.7406093517571, 1.83722143725534, 1.61921146509594, 1.69158123089141, 6.88862348499979
3500, 45195, 43492, 40372, 44103, 3.51554250717163, 1.6538770721198, 1.52614700809666, 1.30453978356149, 1.57142833720244, 6.05599220098039
3550, 45357, 47496, 46113, 45480, 3.52082109451294, 1.66627389222889, 1.83393585128161, 1.72468834545961, 1.67571475080684, 6.90061283977695
3600, 45436, 44266, 41440, 43648, 3.51026391983032, 1.67233471272577, 1.58361165219187, 1.37857682894353, 1.53764997316628, 6.17217316702745
3650, 47223, 46830, 45288, 46081, 3.48914957046509, 1.81212730099608, 1.78094249644565, 1.66098855355278, 1.72219703032299, 6.9762553813175
3700, 45147, 44709, 42969, 43779, 3.51026391983032, 1.65021212926903, 1.61694270521059, 1.4878745991844, 1.54734037700437, 6.30236981066839
3750, 46073, 48451, 46997, 45453, 3.48387098312378, 1.72157446005086, 1.9111630361333, 1.79416375100486, 1.6736402641817, 7.10054151137072
3800, 45608, 45873, 42875, 43408, 3.50498533248901, 1.68556544253943, 1.70604382751574, 1.48104358284832, 1.51996966605036, 6.39262251895386
3850, 47699, 48890, 46719, 46621, 3.48387098312378, 1.85022981522508, 1.94715052800976, 1.77217952039294, 1.76445931609649, 7.33401917972427
3900, 45826, 45665, 43877, 44227, 3.4944281578064, 1.70240351739207, 1.68996062579281, 1.55460809363188, 1.58069267050826, 6.52766490732502
3950, 47622, 47333, 46347, 45852, 3.48914957046509, 1.84404158666598, 1.82090026454877, 1.74295634097103, 1.70441686419171, 7.11231505637748
4000, 44863, 45806, 44995, 42422, 3.50498533248901, 1.62860456662809, 1.70085553358419, 1.63863119350881, 1.44832847043091, 6.41641976415201
4050, 47708, 47103, 45987, 44770, 3.48387098312378, 1.8509537334067, 1.80257892594168, 1.7148883620917, 1.62155739153344, 6.98997841297353
4100, 44607, 44156, 45132, 42968, 3.50498533248901, 1.60923989906275, 1.57538501404928, 1.64906760272711, 1.48780185210843, 6.32149436794757
4150, 48301, 46193, 45577, 44227, 3.48914957046509, 1.89893684466062, 1.73092386973104, 1.68317729038754, 1.58069267050826, 6.89373067528746
4200, 45762, 44535, 44461, 41871, 3.51026391983032, 1.69745224847227, 1.60381284299036, 1.59824385273289, 1.4089937109369, 6.30850265513242
4250, 47797, 45700, 45650, 44044, 3.4944281578064, 1.85811944957505, 1.69266203119366, 1.68880348817377, 1.56702914283717, 6.80661411177965
4300, 45469, 44022, 45460, 42848, 3.50498533248901, 1.67486944682548, 1.56539022413674, 1.6741779804832, 1.47908417713156, 6.39352182857699
4350, 48601, 45387, 45563, 43909, 3.4944281578064, 1.92342501538134, 1.66857427665263, 1.68209928070349, 1.55698463569057, 6.83108320842803
4400, 46585, 44545, 45422, 42094, 3.49970674514771, 1.76162720556636, 1.60456609487546, 1.6712599048156, 1.42485259303482, 6.46230579829224
4450, 48842, 45471, 46800, 44461, 3.48387098312378, 1.94320077869831, 1.6750231238582, 1.77857217043584, 1.59824385273289, 6.99503992572525
4500, 47676, 45294, 45970, 41692, 3.4944281578064, 1.84838039038604, 1.66144784129239, 1.71356810684629, 1.39632367604374, 6.61972001456846
4550, 49855, 44833, 47182, 44995, 3.48387098312378, 2.02733049948545, 1.6263297447631, 1.80886234150902, 1.63863119350881, 7.10115377926638
4600, 47732, 45008, 46750, 40952, 3.4944281578064, 1.85288481486548, 1.63962019850429, 1.77462484349781, 1.34451073233794, 6.61164058920552
4650, 49772, 44424, 47439, 43529, 3.48914957046509, 2.02037638226204, 1.59546271074641, 1.829372556411, 1.52887165916242, 6.97408330858187
4700, 48508, 43980, 46446, 41272, 3.48914957046509, 1.91581837439356, 1.56226358050052, 1.75071170333809, 1.3668043341171, 6.59559799234927
4750, 49843, 45780, 46869, 41726, 3.48387098312378, 2.0263244135857, 1.69884412263605, 1.78402608353147, 1.39872617868584, 6.90792079843906
4800, 48131, 43658, 46163, 41137, 3.4944281578064, 1.88512380311069, 1.53838870574046, 1.72858433689149, 1.35737838462187, 6.5094752303645
4850, 48664, 44498, 46713, 41891, 3.4944281578064, 1.92858570994182, 1.6010272303272, 1.77170641063885, 1.41041266297177, 6.71173201387964
4900, 48366, 45072, 45360, 41117, 3.4944281578064, 1.90423046471941, 1.64449315515503, 1.6665038649247, 1.35598453303315, 6.57121201783229
4950, 49509, 45651, 46251, 44581, 3.48387098312378, 1.99841280572984, 1.6888806193395, 1.73545108674346, 1.60727915298805, 7.03002366480086
5000, 47609, 45233, 45922, 43781, 3.47859239578247, 1.84299775631489, 1.65678114086525, 1.70984284996882, 1.54748854031911, 6.75711028746807
5050, 48328, 46765, 45685, 44360, 3.48914957046509, 1.90113491638008, 1.77580861936467, 1.69150404301939, 1.59065736628045, 6.95910494504458
5100, 47192, 46871, 44729, 43324, 3.48914957046509, 1.80965842448837, 1.78418428211135, 1.61845504878019, 1.51380392566785, 6.72610168104775
5150, 47115, 46545, 45979, 44929, 3.48387098312378, 1.80353272376824, 1.75848286395229, 1.71426700729815, 1.6336143341911, 6.90989692920979
5200, 47153, 47132, 44194, 42632, 3.48914957046509, 1.80655460800878, 1.80488433293055, 1.57822470589319, 1.46345225645241, 6.65311590328494
5250, 46855, 45272, 45520, 45162, 3.4944281578064, 1.78291887350598, 1.65976407211663, 1.67879023798507, 1.65135702159869, 6.77283020520636
5300, 46501, 47452, 44767, 42273, 3.48914957046509, 1.75502706505045, 1.8304128499617, 1.62133029794041, 1.43764203463345, 6.64441224758601
5350, 48093, 47147, 46058, 45910, 3.48387098312378, 1.88204247958818, 1.8060773143565, 1.72040741953253, 1.70891211799523, 7.11743933147244
5400, 47185, 47493, 45057, 43560, 3.47859239578247, 1.80910114956057, 1.83369554819106, 1.64335045809046, 1.53115620660063, 6.81730336244272
5450, 47612, 46294, 45931, 45947, 3.47859239578247, 1.84323861625001, 1.73881097663521, 1.7105410518016, 1.71178262297562, 7.00437326766244
5500, 47836, 48336, 44194, 42981, 3.48387098312378, 1.86126347037162, 1.9017864197617, 1.57822470589319, 1.48874769270702, 6.83002228873353
5550, 48286, 46888, 45798, 46754, 3.47859239578247, 1.89771619522357, 1.78552922962349, 1.70023652135194, 1.77494048167312, 7.15842242787213
5600, 47038, 47895, 44789, 43260, 3.47331380844116, 1.79741653780775, 1.86602442656987, 1.62299599155868, 1.50911400966452, 6.79555096560082
5650, 47231, 47410, 45034, 44500, 3.48914957046509, 1.81276468059706, 1.82705287681518, 1.64159903346342, 1.6011777468475, 6.88259433772316
5700, 45443, 47369, 45473, 43061, 3.48914957046509, 1.67287223594733, 1.82377562822107, 1.67517680738002, 1.49457438277771, 6.66639905432613
5750, 48914, 46640, 43945, 45851, 3.48387098312378, 1.94912677295379, 1.76595488237565, 1.55966025149786, 1.70433940754737, 6.97908131437467
5800, 45307, 47837, 46236, 42565, 3.48387098312378, 1.66244316530882, 1.86134411823441, 1.7342797341666, 1.45861912760222, 6.71668614531205
5850, 48009, 47177, 44500, 44953, 3.48387098312378, 1.87523930327801, 1.80846436017132, 1.6011777468475, 1.63543782629755, 6.92031923659438
5900, 46469, 47938, 45013, 43593, 3.47859239578247, 1.75251571606711, 1.86949777721589, 1.64000065826639, 1.53358987878417, 6.79560403033357
5950, 47763, 47323, 44995, 45524, 3.47859239578247, 1.8553804908762, 1.82010192096299, 1.63863119350881, 1.67909792942852, 6.99321153477653
6000, 46848, 48019, 45315, 43742, 3.47859239578247, 1.78236538664631, 1.87604861509286, 1.66305580881509, 1.54460053923253, 6.86607034978678
6050, 47410, 47417, 45264, 45418, 3.47859239578247, 1.82705287681518, 1.82761267615946, 1.65915198733758, 1.67095287526068, 6.9847704155729
6100, 46074, 47710, 44937, 43942, 3.48387098312378, 1.72165227567944, 1.85111462169721, 1.63422206070577, 1.55943720240069, 6.76642616048311
6150, 47054, 47429, 44443, 44797, 3.48387098312378, 1.79868665021869, 1.82857251475516, 1.59689058545926, 1.62360189387881, 6.84775164431193
6200, 45521, 47521, 45041, 44591, 3.48387098312378, 1.67886715841332, 1.83593893726412, 1.64213198463934, 1.60803315556427, 6.76497123588105
6250, 46974, 47570, 44323, 45446, 3.48387098312378, 1.79234019894224, 1.8398678872754, 1.58788232964271, 1.6731026273811, 6.89319304324145
6300, 46743, 48317, 44933, 44199, 3.47859239578247, 1.77407253862511, 1.90023926558256, 1.63391818442444, 1.57859852542477, 6.88682851405688
6350, 46787, 48412, 45978, 45320, 3.47331380844116, 1.77754547862177, 1.90798078211547, 1.71418934522477, 1.66343876378476, 7.06315436974677
6400, 46709, 47807, 45145, 44992, 3.47859239578247, 1.7713910363172, 1.85892537713751, 1.65005950459492, 1.63840300064211, 6.91877891869174
6450, 46794, 47909, 45175, 45405, 3.47859239578247, 1.77809827890325, 1.86715496087457, 1.6523495574716, 1.66995520853454, 6.96755800578396
6500, 46154, 48034, 45532, 44386, 3.47859239578247, 1.72788276044374, 1.87726288190513, 1.67971339015691, 1.59260873038343, 6.8774677628892
6550, 47002, 48243, 44943, 44981, 3.47859239578247, 1.79456028779348, 1.89421898592186, 1.6346779239663, 1.63756641877404, 6.96102361645567
6600, 46085, 47924, 45368, 45241, 3.47859239578247, 1.72250835423824, 1.86836659483166, 1.66711719687821, 1.65739282274332, 6.91538496869143
6650, 46942, 48467, 44940, 45372, 3.47859239578247, 1.78980449658659, 1.9124692761289, 1.63444998501037, 1.66742390181622, 7.00414765954209
6700, 45971, 48497, 45175, 44023, 3.47859239578247, 1.71364575598433, 1.9149195734607, 1.6523495574716, 1.56546470324637, 6.84637959016301
6750, 46345, 47424, 45473, 45426, 3.47859239578247, 1.74279982985752, 1.82817255398066, 1.67517680738002, 1.67156696033526, 6.91771615155346
6800, 46523, 47487, 45135, 44702, 3.47859239578247, 1.75675457461946, 1.8332149852308, 1.64929647877075, 1.61641353902814, 6.85567957764915
6850, 47380, 47273, 45686, 45474, 3.47859239578247, 1.82465462572614, 1.81611260710198, 1.69158123089141, 1.67525365157431, 7.00760211529384
6900, 45998, 46971, 46214, 44161, 3.47331380844116, 1.71574289388579, 1.79210240696767, 1.73256240735066, 1.57575852273344, 6.81616623093756
6950, 46808, 46455, 44956, 43878, 3.48387098312378, 1.77920411586778, 1.75141751981984, 1.63566582873927, 1.55468233516486, 6.72096979959175
7000, 46209, 46754, 45498, 44423, 3.48387098312378, 1.7321722147675, 1.77494048167312, 1.67709839888612, 1.59538757577925, 6.77959867110599
7050, 46919, 48159, 44094, 43163, 3.47859239578247, 1.78798297668795, 1.88739572488554, 1.57075690531379, 1.50201870787682, 6.7481543147641
7100, 45088, 45544, 46156, 46555, 3.47859239578247, 1.6457124354003, 1.680636775843, 1.72803865501623, 1.75926870775519, 6.81365657401472
7150, 48143, 48817, 43427, 43696, 3.47331380844116, 1.88609733086358, 1.94114506512095, 1.52136590690499, 1.54119738654056, 6.88980568943008
7200, 45007, 46748, 46849, 46129, 3.47331380844116, 1.63954411143343, 1.77446703406212, 1.7824444513749, 1.72593462338051, 6.92239022025096
7250, 47979, 47180, 43104, 44940, 3.47331380844116, 1.87281232503851, 1.80870314416166, 1.49771058695928, 1.63444998501037, 6.81367604116981
7300, 45936, 47617, 45961, 44892, 3.47859239578247, 1.71092899831754, 1.84364008146498, 1.71286933736869, 1.63080495449207, 6.89824337164327
7350, 46964, 47863, 45279, 44563, 3.47331380844116, 1.79154761524853, 1.86344152321819, 1.66029973157913, 1.60592235955793, 6.92121122960378
7400, 46690, 47403, 46055, 45240, 3.47331380844116, 1.76989335989003, 1.82649315595147, 1.72017405506052, 1.65731635682192, 6.97387692772394
7450, 47068, 48187, 46001, 44153, 3.47331380844116, 1.79979833572053, 1.88966889610141, 1.71597598196208, 1.57516092847391, 6.98060414225793
7500, 46947, 46459, 45793, 46017, 3.47331380844116, 1.7902005916414, 1.75173125794137, 1.69984969131733, 1.71721936409072, 6.95900090499081
7550, 46519, 47894, 45404, 44283, 3.47331380844116, 1.75644042396827, 1.86594368609282, 1.66987847630077, 1.58488480716667, 6.87714739352853
7600, 46462, 46830, 45124, 45484, 3.47859239578247, 1.75196657845606, 1.78094249644565, 1.64845733815036, 1.67602218273893, 6.85738859579101
7650, 46193, 47105, 44747, 45237, 3.47331380844116, 1.73092386973104, 1.8027378761975, 1.6198167155137, 1.65708696880616, 6.81056543024839
7700, 45527, 47865, 45295, 45273, 3.47859239578247, 1.67932871503912, 1.86360290677656, 1.66152439493362, 1.65984059002389, 6.86429660677318
7750, 45839, 48726, 44409, 44264, 3.47331380844116, 1.70341005404045, 1.93367064339735, 1.59433585775377, 1.58346190031949, 6.81487845551107
7800, 45678, 48053, 45069, 45642, 3.47859239578247, 1.69096377327578, 1.87880146838264, 1.64426458646358, 1.68818649718215, 6.90221632530415
7850, 46186, 47614, 44090, 45211, 3.47331380844116, 1.7303778487498, 1.84339919753759, 1.57045853370071, 1.65509955190366, 6.79933513189175
7900, 45054, 48365, 46340, 44649, 3.47859239578247, 1.64312196259679, 1.90414897347621, 1.74240858030101, 1.61240958776323, 6.90208910413724
7950, 46496, 47739, 43282, 44284, 3.47331380844116, 1.75463455799909, 1.85344822037083, 1.5107254080713, 1.58495971335054, 6.70376789979175
8000, 44904, 46722, 46577, 45897, 3.48387098312378, 1.63171586042531, 1.77241609699158, 1.76099813108767, 1.70790408788519, 6.87303417638975
8050, 46336, 47006, 43880, 43939, 3.47331380844116, 1.74209560969027, 1.79487754613218, 1.5548308231485, 1.55921416805041, 6.65101814702136
8100, 46115, 47781, 46081, 44521, 3.47859239578247, 1.72484410758439, 1.85683029776506, 1.72219703032299, 1.6027585645691, 6.90663000024154
8150, 46853, 47917, 44629, 42928, 3.46803522109985, 1.78276072636531, 1.86780112095659, 1.61089985331833, 1.48489332128798, 6.74635502192821
8200, 46290, 47925, 47092, 44369, 3.47859239578247, 1.73849830287083, 1.86844738319859, 1.80170481428812, 1.591332713471, 6.99998321382855
8250, 48125, 46337, 43780, 44138, 3.46275663375854, 1.88463712530762, 1.74217384992337, 1.54741445784161, 1.57404072150328, 6.74826615457587
8300, 46479, 48769, 47175, 43843, 3.47859239578247, 1.75330033535854, 1.93720087504723, 1.80830517886503, 1.55208485692576, 7.05089124619656
8350, 48344, 47972, 43167, 44666, 3.46275663375854, 1.90243802501797, 1.8722462367343, 1.50231099139685, 1.61369337500121, 6.89068862815033
8400, 46668, 50380, 46761, 42522, 3.46803522109985, 1.76815993403901, 2.07156860570029, 1.77549291041153, 1.45552117839629, 7.07074262854712
8450, 48023, 46729, 45220, 44247, 3.46275663375854, 1.876372384484, 1.77296816536834, 1.65578737960213, 1.58218927348458, 6.88731720293905
8500, 48669, 48389, 47002, 41468, 3.47331380844116, 1.9289955589214, 1.90610520253777, 1.79456028779348, 1.38054348199482, 7.01020453124747
8550, 48680, 45448, 45796, 42430, 3.46803522109985, 1.92989736644045, 1.67325622978301, 1.70008178448163, 1.44890327827286, 6.75213865897796
8600, 47610, 47263, 48297, 41052, 3.47859239578247, 1.84307804136042, 1.81531522521783, 1.89861130311499, 1.35145912532817, 6.9084636950214
8650, 49034, 45152, 46573, 41934, 3.46275663375854, 1.95902169467333, 1.65059371940428, 1.76068363250017, 1.41346565870475, 6.78376470528252
8700, 49580, 46020, 48851, 40430, 3.46803522109985, 2.00433137977138, 1.71745254431044, 1.94394107831518, 1.30851153337344, 6.97423653577043
8750, 50061, 43012, 47607, 41745, 3.46275663375854, 2.04463700448448, 1.49100428316751, 1.84283719102242, 1.40006959059778, 6.77854806927219
8800, 50020, 45188, 48572, 40426, 3.47331380844116, 2.04118718080301, 1.6533423680414, 1.92105157709523, 1.3082374385709, 6.92381856451055
8850, 51357, 40967, 47124, 42746, 3.46275663375854, 2.15504442124127, 1.34555192669247, 1.80424822379118, 1.47169283607619, 6.7765374078011
8900, 50187, 42744, 50009, 41388, 3.46803522109985, 2.05525545261018, 1.47154807951545, 2.04026206844919, 1.37492793700085, 6.94199353757567
8950, 51848, 44138, 47651, 39876, 3.46275663375854, 2.19755864009733, 1.57404072150328, 1.84637110528844, 1.27080503015506, 6.88877549704412
9000, 49340, 42880, 51089, 41667, 3.46803522109985, 1.98435696777046, 1.48140656775691, 2.13199764925814, 1.39455835604284, 6.99231954082834
9050, 50554, 43028, 49536, 41019, 3.46275663375854, 2.08632593275899, 1.49216959485163, 2.00066259316568, 1.34916430971403, 6.92832243049034
9100, 49512, 44425, 50930, 41428, 3.46275663375854, 1.99866272526026, 1.59553784734698, 2.11837740606008, 1.37773437726225, 7.09031235592957
9150, 51781, 44121, 48907, 41318, 3.45747804641724, 2.19173520371212, 1.57277159872209, 1.94855027382625, 1.3700230799754, 7.08308015623586
9200, 48218, 43512, 52086, 43873, 3.45747804641724, 1.89218707850949, 1.5276195131243, 2.21830127257039, 1.55431114389242, 7.1924190080966
9250, 51545, 46961, 49005, 39691, 3.45219945907593, 2.17127842467388, 1.79130987146454, 1.95662833065816, 1.2583283830627, 7.17754500985927
9300, 49837, 43025, 49679, 43251, 3.46275663375854, 2.02582145572553, 1.49195106676828, 2.01259732205437, 1.50845503080826, 7.03882487535643
9350, 49033, 44274, 49319, 41097, 3.46275663375854, 1.95893914269711, 1.5842107250844, 1.9826135376198, 1.35459134888587, 6.88035475428718
9400, 47174, 45238, 50351, 40931, 3.47331380844116, 1.8082255906181, 1.65716342985333, 2.06911367109739, 1.34305369164543, 6.87755638321425
9450, 48201, 46013, 48110, 39838, 3.46803522109985, 1.89080595017672, 1.71690847976167, 1.88342068186572, 1.26823755990161, 6.75937267170572
