time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
1450, 51092, 51562, 48494, 49823, 3.34662771224976, 2.1322550148005, 2.17274910832569, 1.91467447932461, 2.02464810800395, 8.24432671045475
1500, 42597, 44990, 45754, 44520, 3.38885641098022, 1.46092656205668, 1.63825088020114, 1.69683380612379, 1.60268327121012, 6.39869451959173
1550, 52826, 51509, 50584, 51884, 3.32551336288452, 2.28335609462564, 2.16816552182346, 2.08887509972143, 2.20069053279602, 8.74108724896655
1600, 44243, 44653, 44902, 43593, 3.38885641098022, 1.581889900557, 1.612711612944, 1.63156402648619, 1.53358987878417, 6.35975541877136
1650, 52187, 50264, 49871, 50756, 3.34134912490845, 2.2271303941895, 2.06175679231919, 2.02867230028946, 2.10351755196386, 8.42107703876202
1700, 44214, 44626, 43080, 40771, 3.40469217300415, 1.57972022938572, 1.61067344942712, 1.4959597717407, 1.33197662640248, 6.01833007695602
1750, 51841, 49687, 48688, 49479, 3.35190629959106, 2.19694989488662, 2.01326595229512, 1.93055334715309, 1.99591439223171, 8.13668358656654
1800, 43602, 43667, 42985, 40797, 3.42052793502808, 1.53425391796441, 1.53905370541147, 1.48903877664278, 1.33377373753293, 5.89612013755159
1850, 51613, 50206, 48434, 48418, 3.35718488693237, 2.17716385971787, 2.05685881325419, 1.90977560229323, 1.90847020216518, 8.05226847743047
1900, 44085, 44127, 42674, 40601, 3.41524934768677, 1.57008560601627, 1.57321947040313, 1.4664857617531, 1.320254153175, 5.9300449913475
1950, 50869, 49051, 48595, 48649, 3.36246347427368, 2.11316252312506, 1.96042532066815, 1.92293384953659, 1.9273564012536, 7.9238780945834
2000, 43478, 44335, 43903, 40292, 3.40997076034546, 1.52511664568549, 1.58878209637766, 1.55653890621017, 1.29907076283852, 5.96950841111184
2050, 51427, 49172, 49426, 49390, 3.35190629959106, 2.16108255942398, 1.9704290583713, 1.99150400295972, 1.98851079822387, 8.11152641897887
2100, 44506, 43875, 44269, 41631, 3.40997076034546, 1.60162933559064, 1.55445961548363, 1.58383629226363, 1.39201812098548, 6.13194336432339
2150, 50180, 49282, 49702, 47519, 3.35718488693237, 2.05466488385085, 1.97954347656546, 2.01451990609658, 1.83577865357266, 7.88450692008554
2200, 44958, 42883, 43939, 42035, 3.40997076034546, 1.63581783850587, 1.48162437850029, 1.55921416805041, 1.42064871805541, 6.09730510311199
2250, 50259, 48133, 49843, 48123, 3.35718488693237, 2.06133434452082, 1.88528604179694, 2.0263244135857, 1.88447491212544, 7.8574197120289
2300, 45207, 43184, 44047, 41025, 3.40469217300415, 1.65479389295498, 1.50355349030091, 1.56725269315813, 1.34958141368645, 6.07518149010046
2350, 51134, 48192, 49437, 47992, 3.35718488693237, 2.13585960879398, 1.89007495099313, 1.99241900179862, 1.87386383931312, 7.89221740089884
2400, 45775, 43335, 44977, 42434, 3.40469217300415, 1.69845743830413, 1.51461068367067, 1.63726225600959, 1.44919072190537, 6.29952109988977
2450, 50554, 48890, 50351, 47825, 3.35718488693237, 2.08632593275899, 1.94715052800976, 2.06911367109739, 1.86037644929266, 7.96296658115881
2500, 46006, 44106, 45505, 42715, 3.39941358566284, 1.71636449442183, 1.57165217729534, 1.67763662617769, 1.46944985168357, 6.43510314957843
2550, 50875, 48850, 49990, 47885, 3.35190629959106, 2.11367520427082, 1.94385881645681, 2.03866459570607, 1.86521709364287, 7.96141571007657
2600, 46669, 44695, 44634, 42537, 3.39413499832153, 1.76823870922384, 1.61588445273814, 1.61127722576157, 1.4566015111277, 6.45200189885125
2650, 50278, 48578, 49477, 47945, 3.35718488693237, 2.06293985513023, 1.92154252364058, 1.99574788187681, 1.87006348571777, 7.85029374636538
2700, 46315, 43325, 44322, 43692, 3.40469217300415, 1.7404529374311, 1.51387725907908, 1.5878073597054, 1.54090162432085, 6.38303918053643
2750, 50380, 49622, 50013, 47693, 3.35718488693237, 2.07156860570029, 2.00783625423254, 2.04059845090637, 1.84974727503914, 7.96975058587834
2800, 46653, 44004, 45612, 44636, 3.38885641098022, 1.76697849941725, 1.56404988021915, 1.68587370466816, 1.61142818615721, 6.62833027046177
2850, 50540, 49974, 50347, 48051, 3.36246347427368, 2.08513680449529, 2.03731979627224, 2.06877516306536, 1.87863948479841, 8.0698712486313
2900, 46186, 45574, 46273, 43639, 3.38357782363892, 1.7303778487498, 1.68294626156245, 1.73716972740115, 1.53698525421226, 6.68747909192566
2950, 50454, 49190, 49498, 47977, 3.35190629959106, 2.077838904408, 1.97191919835914, 1.9974965557274, 1.87265057754491, 7.91990523603945
3000, 46608, 45158, 45964, 44541, 3.39413499832153, 1.76343636878928, 1.65105168121356, 1.71310224597471, 1.60426477453528, 6.73185507051284
3050, 50792, 49900, 50437, 48969, 3.34662771224976, 2.10658811633743, 2.03110534220338, 2.07639766991998, 1.95365911218415, 8.16775024064494
3100, 46133, 45666, 45912, 44101, 3.38885641098022, 1.72624625747341, 1.69003778126283, 1.70906722381528, 1.57127911865798, 6.6966303812095
3150, 50093, 49613, 49901, 48430, 3.35190629959106, 2.04733138760848, 2.00708497532924, 2.03118926382915, 1.90944921408155, 7.99505484084842
3200, 45682, 44853, 45881, 44473, 3.39413499832153, 1.69127248912335, 1.6278461297844, 1.70666381076092, 1.5991463248632, 6.62492875453187
3250, 50169, 49228, 49241, 48158, 3.35190629959106, 2.05373700287536, 1.97506673336683, 1.97614404622087, 1.88731456330616, 7.89226234576921
3300, 45854, 45108, 46020, 44426, 3.38885641098022, 1.70457178233505, 1.64723712118817, 1.71745254431044, 1.59561298558095, 6.6648744334146
3350, 50124, 49420, 49612, 48295, 3.35718488693237, 2.049943107392, 1.99100499327292, 2.00700150778642, 1.89844854189537, 7.9463981503467
3400, 44909, 45354, 46027, 43683, 3.39413499832153, 1.63209547376835, 1.66604393414447, 1.71799668806449, 1.54023625533804, 6.55637235131535
3450, 49150, 49139, 49426, 48309, 3.35718488693237, 1.96860847264449, 1.96769846711215, 1.99150400295972, 1.89958800417507, 7.82739894689143
3500, 45995, 46574, 46911, 45398, 3.36774206161499, 1.71550982035951, 1.76076225473125, 1.78734960379441, 1.66941811698128, 6.93303979586645
3550, 49881, 50640, 49794, 48502, 3.34662771224976, 2.02951113060435, 2.09363731993187, 2.02221858465931, 1.91532809548895, 8.06069513068448
3600, 45935, 46321, 46039, 45350, 3.37829923629761, 1.71085140577966, 1.7409221997683, 1.71892969019158, 1.66573734609458, 6.83644064183412
3650, 49662, 50150, 49033, 48452, 3.35190629959106, 2.01117681801863, 2.05213474748234, 1.95893914269711, 1.91124466420422, 7.9334953724023
3700, 45704, 46250, 46143, 45867, 3.38357782363892, 1.69297088959551, 1.73537298527344, 1.72702545577043, 1.70557890803749, 6.86094823867687
3750, 49516, 49968, 49215, 49619, 3.35190629959106, 1.99899597341066, 2.03681560039014, 1.97398968792153, 2.00758581372808, 8.01738707545042
3800, 44497, 45893, 46424, 46363, 3.37829923629761, 1.60095197451599, 1.70759397977659, 1.74898692383463, 1.74420866213749, 6.80174154026469
3850, 48671, 49414, 47764, 48406, 3.36246347427368, 1.92915950963104, 1.99050604047539, 1.85546102212188, 1.90749141934113, 7.68261799156945
3900, 44997, 45999, 46090, 46615, 3.38357782363892, 1.63878333022334, 1.71582058829457, 1.72289754548644, 1.76398715275784, 6.84148861676219
3950, 48454, 50199, 48487, 48422, 3.35718488693237, 1.91140792511772, 2.05626803541455, 1.91410264866141, 1.90879651401684, 7.79057512321052
4000, 44743, 46508, 46115, 46299, 3.38357782363892, 1.61951407726465, 1.75557664259734, 1.72484410758439, 1.73920185514479, 6.83913668259116
4050, 48911, 49059, 46890, 48637, 3.36246347427368, 1.94887969238507, 1.96108600896962, 1.78568748928035, 1.92637321163199, 7.62202640226702
4100, 45104, 47239, 46203, 46004, 3.38357782363892, 1.64693213199145, 1.81340216282517, 1.73170403694378, 1.7162090845881, 6.90824741634851
4150, 48180, 50204, 48881, 48680, 3.34662771224976, 1.88910048617512, 2.05669001172609, 1.94640967165351, 1.92989736644045, 7.82209753599517
4200, 44316, 47032, 47549, 46908, 3.3730206489563, 1.58735757440646, 1.79694035162107, 1.83818358110037, 1.78711211547378, 7.00959362260168
4250, 48467, 50251, 47519, 47950, 3.35718488693237, 1.9124692761289, 2.06065850975314, 1.83577865357266, 1.87046761109787, 7.67937405055258
4300, 44800, 47194, 46124, 46275, 3.3730206489563, 1.62382913413504, 1.80981766033215, 1.72554511710813, 1.73732600619246, 6.89651791776778
4350, 48271, 50540, 47551, 48246, 3.36246347427368, 1.89649590405929, 2.08513680449529, 1.83834396081069, 1.89446288171142, 7.71443955107669
4400, 44919, 47903, 46331, 46940, 3.36774206161499, 1.63285482257226, 1.86667040785882, 1.74170443272104, 1.78964606981096, 7.03087573296308
4450, 47687, 50189, 47405, 48471, 3.35718488693237, 1.84926479240399, 2.05542420069044, 1.82665306818981, 1.91279589974541, 7.64413796102964
4500, 44296, 47832, 45900, 46600, 3.37829923629761, 1.58585871507653, 1.86094089489169, 1.70813668595298, 1.76280699800752, 6.91774329392872
4550, 48157, 50781, 46778, 48270, 3.35190629959106, 1.88723340332046, 2.10564967303337, 1.77683485119891, 1.89641456405447, 7.66613249160721
4600, 44394, 48472, 46708, 46739, 3.36774206161499, 1.59320937231569, 1.91287755962545, 1.77131219675952, 1.77375697123279, 7.05115609993345
4650, 47280, 49443, 46191, 48058, 3.36246347427368, 1.81667086980609, 1.99291817265919, 1.73076785566327, 1.87920645525207, 7.41956335338062
4700, 44672, 48173, 45651, 46621, 3.3730206489563, 1.61414658891006, 1.88853215432795, 1.6888806193395, 1.76445931609649, 6.956018678674
4750, 47857, 50291, 47136, 49015, 3.35718488693237, 1.8629574108672, 2.06403868918835, 1.80520242601104, 1.95745347806362, 7.68965200413021
4800, 45701, 48862, 45898, 47451, 3.35718488693237, 1.69273924336439, 1.94484606345153, 1.70798161895672, 1.8303328177734, 7.17589974354604
4850, 47405, 50352, 47654, 49097, 3.35190629959106, 1.82665306818981, 2.06919830203131, 1.84661216673379, 1.96422566281069, 7.7066891997656
4900, 45185, 48835, 46150, 46955, 3.36774206161499, 1.65311323352976, 1.94262507894583, 1.72757099067894, 1.79083442727022, 7.11414373042476
4950, 47121, 50192, 47340, 48317, 3.36246347427368, 1.80400970934096, 2.05567733460137, 1.82145920040602, 1.90023926558256, 7.58138550993092
5000, 45546, 48565, 46005, 47279, 3.36246347427368, 1.68079069615884, 1.92047887843807, 1.71628678869667, 1.81659111318205, 7.13414747647563
5050, 45167, 47524, 46535, 47946, 3.3730206489563, 1.6517387336552, 1.83617937480475, 1.75769718123422, 1.87014430760193, 7.1157595972961
5100, 46467, 48782, 44889, 46424, 3.36774206161499, 1.75235881154837, 1.93826873215701, 1.63057726464786, 1.74898692383463, 7.07019173218787
5150, 45722, 48027, 46856, 47932, 3.36774206161499, 1.69436107311372, 1.87669617939709, 1.78299794948764, 1.86901294645917, 7.22306814845762
5200, 46898, 49253, 46119, 46868, 3.36246347427368, 1.78632059219403, 1.9771387261802, 1.72515565121895, 1.78394698665263, 7.2725619562458
5250, 46055, 48494, 46876, 47847, 3.36246347427368, 1.72017405506052, 1.91467447932461, 1.78457980668999, 1.86215068470108, 7.28157902577621
5300, 46016, 48593, 46999, 47666, 3.36246347427368, 1.71714164058373, 1.92277014030052, 1.79432236090227, 1.84757655642664, 7.28181069821315
5350, 47257, 49775, 46229, 47173, 3.35718488693237, 1.81483687304066, 2.02062754675178, 1.73373322725035, 1.80814600397532, 7.37734365101811
5400, 46219, 48297, 47224, 48531, 3.35718488693237, 1.73295264029308, 1.89861130311499, 1.81220696783359, 1.91769830709321, 7.36146921833487
5450, 47632, 49860, 45735, 47052, 3.36246347427368, 1.84484471702081, 2.02774976890895, 1.69536542089754, 1.79852786369038, 7.36648777051768
5500, 47000, 49991, 46864, 47605, 3.35718488693237, 1.79440166826, 2.03874865905178, 1.78363061521148, 1.84267663212815, 7.4594575746514
5550, 47023, 49670, 47390, 48437, 3.35190629959106, 1.79622618072425, 2.01184523371266, 1.82545388257365, 1.91002041015489, 7.54354570716546
5600, 46497, 50350, 47150, 47020, 3.35718488693237, 1.75471305618666, 2.06902904173383, 1.80631595396279, 1.79598815266198, 7.42604620454527
5650, 47094, 49904, 46444, 47697, 3.35718488693237, 1.80186372923484, 2.03144103815726, 1.75055487296168, 1.85006896210204, 7.43392860245582
5700, 46472, 49727, 47383, 48560, 3.35718488693237, 1.75275108493263, 2.01661061770968, 1.82489438596026, 1.92006985564911, 7.51432594425167
5750, 46907, 50180, 46173, 47651, 3.35718488693237, 1.78703295591419, 2.05466488385085, 1.72936401969425, 1.84637110528844, 7.41743296474773
5800, 46152, 49895, 47044, 47798, 3.35718488693237, 1.72772687233128, 2.03068575770198, 1.79789278179612, 1.8582000351426, 7.41450544697198
5850, 46900, 49987, 46109, 47338, 3.35718488693237, 1.78647888399358, 2.03841241511416, 1.72437684059548, 1.8212994964347, 7.37056763613793
5900, 46335, 49556, 46458, 47247, 3.35718488693237, 1.74201737107024, 2.00232984452993, 1.75165282099331, 1.81403974767497, 7.31003978426846
5950, 46133, 49412, 46682, 47175, 3.36246347427368, 1.72624625747341, 1.99033973551866, 1.76926293308987, 1.80830517886503, 7.29415410494698
6000, 46132, 49853, 46787, 46557, 3.36246347427368, 1.72616834652731, 2.02716280274537, 1.77754547862177, 1.75942589584501, 7.29030252373946
6050, 46464, 49587, 46589, 46994, 3.35718488693237, 1.75212346685786, 2.00491533216322, 1.76194178145619, 1.79392584820407, 7.31290642868134
6100, 45169, 48136, 47358, 47734, 3.36246347427368, 1.65189142985645, 1.88552941178093, 1.82289682456776, 1.85304577987608, 7.21336344608121
6150, 49554, 52308, 46637, 46951, 3.34134912490845, 2.00216309097352, 2.23772868477633, 1.7657187016936, 1.79051749660359, 7.79612797404704
6200, 44691, 48224, 48113, 48273, 3.35190629959106, 1.61558215358677, 1.89267464549105, 1.88366394185972, 1.89665858884637, 7.2885793297839
6250, 49316, 52458, 46956, 47073, 3.34134912490845, 1.98236453309536, 2.25089855360767, 1.79091366395313, 1.80019544250937, 7.82437219316552
6300, 45009, 48712, 48121, 48123, 3.35718488693237, 1.63969628720235, 1.93252189907888, 1.88431270531949, 1.88447491212544, 7.34100580372616
6350, 49633, 51948, 46529, 47693, 3.34662771224976, 2.00875465759433, 2.20626331464743, 1.75722584892851, 1.84974727503914, 7.82199109620941
6400, 45350, 48486, 46747, 47355, 3.35718488693237, 1.66573734609458, 1.91402096492733, 1.7743881317573, 1.82265718448968, 7.17680362726889
6450, 48640, 50960, 46798, 47393, 3.36246347427368, 1.92661898759216, 2.12094423785567, 1.77841420015899, 1.82569369086461, 7.65167111647143
6500, 45994, 49114, 47337, 47401, 3.34134912490845, 1.71543213241747, 1.96563098520407, 1.82121964685265, 1.82633325012001, 7.3286160145942
6550, 48310, 50275, 47079, 47787, 3.34662771224976, 1.89966940627885, 2.06268631574611, 1.80067202362846, 1.85731368176524, 7.62034142741866
6600, 46038, 48723, 46698, 46889, 3.35718488693237, 1.71885193112479, 1.93342445770345, 1.77052388968572, 1.78560835864833, 7.20840863716229
6650, 47601, 50126, 47452, 47426, 3.35718488693237, 1.84235553353452, 2.05011165734724, 1.8304128499617, 1.82833253348605, 7.55121257432952
6700, 46407, 49012, 46883, 46458, 3.35190629959106, 1.74765467408995, 1.95720591720355, 1.7851336086075, 1.75165282099331, 7.24164702089432
6750, 48754, 50247, 47001, 47428, 3.35718488693237, 1.93596906553842, 2.06032063008293, 1.79448097722374, 1.82849251939734, 7.61926319224242
6800, 47580, 50100, 47231, 46774, 3.34134912490845, 1.84067018583197, 2.04792099865662, 1.81276468059706, 1.77651905860588, 7.47787492369153
6850, 49174, 50419, 48146, 48816, 3.34134912490845, 1.97059460415586, 2.07487215130619, 1.88634074866404, 1.94106285720351, 7.87287036132959
6900, 47471, 50318, 47027, 46114, 3.34662771224976, 1.83193376575488, 2.06632173130899, 1.79654357395457, 1.72476622571429, 7.41956529673272
6950, 47699, 49515, 48920, 49284, 3.34662771224976, 1.85022981522508, 1.99891265900418, 1.94962097690327, 1.97970937045608, 7.77847282158861
7000, 47371, 50559, 45947, 45026, 3.34662771224976, 1.82393543153096, 2.0867506959152, 1.71178262297562, 1.64099004402097, 7.26345879444275
7050, 45722, 48059, 47069, 47309, 3.36246347427368, 1.69436107311372, 1.87928745741024, 1.79987775386777, 1.81898450917706, 7.19251079356879
7100, 47175, 49306, 45375, 45697, 3.36246347427368, 1.80830517886503, 1.98153462080416, 1.66765394756473, 1.69243040440055, 7.14992415163447
7150, 46028, 48520, 46865, 46730, 3.35718488693237, 1.71807442935202, 1.9167991039163, 1.78370970566061, 1.77304703871496, 7.19163027764389
7200, 47011, 49240, 46806, 46718, 3.35718488693237, 1.79527415518919, 1.97606116650806, 1.77904611986128, 1.7721006647447, 7.32248210630324
7250, 47030, 49046, 47338, 47319, 3.35190629959106, 1.7967816357374, 1.96001244196535, 1.8212994964347, 1.81978262840005, 7.3978762025375
7300, 47477, 49399, 47339, 47539, 3.35190629959106, 1.83241417503083, 1.98925890738717, 1.82137934761916, 1.83738177856042, 7.48043420859758
7350, 47071, 50403, 48043, 47104, 3.34662771224976, 1.80003659497807, 2.0735165616974, 1.87799161425531, 1.80265840026714, 7.55420317119792
7400, 47709, 49359, 47659, 48478, 3.34662771224976, 1.85103417675273, 1.98593495777835, 1.84701396779019, 1.91336755230255, 7.59735065462381
7450, 47141, 50689, 47808, 46830, 3.34662771224976, 1.80560007846416, 2.09780829449796, 1.85900597867974, 1.78094249644565, 7.54335684808751
7500, 46573, 49721, 48006, 47476, 3.35190629959106, 1.76068363250017, 2.01610875702779, 1.87499654084086, 1.83233410281579, 7.4841230331846
7550, 47771, 49854, 46568, 47039, 3.35190629959106, 1.85602478558163, 2.02724665032759, 1.76029054550325, 1.79749590779187, 7.44105788920433
7600, 46856, 49479, 47451, 47004, 3.35190629959106, 1.78299794948764, 1.99591439223171, 1.8303328177734, 1.7947189137509, 7.40396407324365
7650, 48006, 49104, 47486, 48173, 3.35190629959106, 1.87499654084086, 1.96480426954635, 1.83313489700691, 1.88853215432795, 7.56146786172207
7700, 47919, 51633, 48069, 45823, 3.34662771224976, 1.86796267693981, 2.17889624026718, 1.88009756670089, 1.7021712785471, 7.62912776245497
7750, 47870, 49958, 47951, 47769, 3.34134912490845, 1.86400639361635, 2.03597539987524, 1.87054844096163, 1.85586370231824, 7.62639393677146
7800, 47697, 50103, 48161, 47138, 3.34662771224976, 1.85006896210204, 2.04817371270137, 1.88755805282533, 1.80536148217868, 7.59116220980742
7850, 48357, 48358, 46617, 47892, 3.35190629959106, 1.9034971008249, 1.90357857933593, 1.76414453409709, 1.86578220992821, 7.43700242418613
7900, 47245, 49441, 48174, 46908, 3.35190629959106, 1.81388034184204, 1.99275177605217, 1.88861333981134, 1.78711211547378, 7.48235757317932
7950, 47013, 50997, 48472, 44898, 3.34662771224976, 1.7954328100533, 2.12411193545797, 1.91287755962545, 1.63126037814798, 7.4636826832847
8000, 47640, 49031, 48098, 47113, 3.34662771224976, 1.84548733645351, 1.95877404349781, 1.88244778537025, 1.80337374141549, 7.49008290673705
8050, 48780, 49487, 47649, 47354, 3.34662771224976, 1.93810442898973, 1.99658049683567, 1.84621040565359, 1.8225773076681, 7.60347263914708
8100, 48438, 48402, 48689, 48747, 3.34134912490845, 1.9101020159569, 1.90716520931237, 1.93063535188848, 1.93539434332426, 7.68329692048201
8150, 50514, 51769, 48958, 47396, 3.33079195022583, 2.0829292389932, 2.19069293722228, 1.95275226069785, 1.82593351357199, 8.05230795048531
8200, 47750, 48331, 49332, 48500, 3.33079195022583, 1.85433373009406, 1.9013792182094, 1.98369272168054, 1.9151646819075, 7.65457035189151
8250, 51319, 51209, 46166, 46116, 3.34662771224976, 2.15176977496226, 2.14230323663122, 1.72881822477621, 1.72492199106992, 7.74781322743962
8300, 46535, 46135, 48404, 48831, 3.34134912490845, 1.75769718123422, 1.7264020842113, 1.90732831114462, 1.94229614256107, 7.3337237191512
8350, 50561, 49538, 45496, 46805, 3.34662771224976, 2.08692061215472, 2.00082928988109, 1.67694463425769, 1.77896712427014, 7.54366166056365
8400, 46302, 47642, 48103, 47254, 3.35190629959106, 1.7394364016122, 1.84564800730386, 1.88285313101042, 1.81459771859611, 7.2825352585226
8450, 48671, 50472, 47655, 46296, 3.34662771224976, 1.92915950963104, 2.07936541170963, 1.84669252374701, 1.73896732319856, 7.59418476828624
8500, 47357, 47434, 47407, 48085, 3.34662771224976, 1.82281694293952, 1.82897251556572, 1.82681298683494, 1.88139407324502, 7.3599965185852
8550, 48628, 50770, 46681, 45247, 3.35190629959106, 1.92563596953641, 2.10471141918821, 1.769184136982, 1.65785165239053, 7.45738317809715
8600, 47810, 49564, 46885, 46422, 3.34662771224976, 1.85916718655642, 2.00299692190715, 1.78529185219222, 1.7488301643875, 7.3962861250433
8650, 47438, 49984, 47737, 47065, 3.34662771224976, 1.82929254503923, 2.03816024869027, 1.85328723937842, 1.79956009091054, 7.52030012401846
8700, 47492, 49675, 46918, 46753, 3.34662771224976, 1.83361545036238, 2.01226304479369, 1.7879037994521, 1.77486156971633, 7.4086438643245
8750, 48984, 51384, 46960, 46803, 3.34662771224976, 1.95489603693047, 2.157372512222, 1.79123062674937, 1.7788091379121, 7.68230831381394
8800, 47292, 48841, 47616, 48750, 3.34662771224976, 1.81762807432769, 1.94311853111722, 1.84355978522306, 1.93564064332031, 7.53994703398828
8850, 48360, 52315, 47873, 46017, 3.34134912490845, 1.90374154113267, 2.23834250339495, 1.8642485048813, 1.71721936409072, 7.72355191349964
8900, 48487, 51779, 47958, 47311, 3.33607053756714, 1.91410264866141, 2.19156147707863, 1.87111429469221, 1.81914412020025, 7.7959225406325
8950, 49856, 51674, 47937, 48994, 3.33607053756714, 2.02741435021893, 2.18244956696651, 1.86941696809965, 1.9557208515423, 8.03500173682739
9000, 49266, 52759, 46292, 45832, 3.33079195022583, 1.97821655321614, 2.27743112071591, 1.73865463652594, 1.70286803878119, 7.69717034923919
9050, 47087, 50271, 48002, 48266, 3.34134912490845, 1.80130755500949, 2.06234828523025, 1.8746728799256, 1.89608921996024, 7.63441794012558
9100, 47955, 52673, 46669, 45093, 3.34134912490845, 1.87087177637544, 2.26983609354284, 1.76823870922384, 1.64609354586243, 7.55504012500455
9150, 46994, 50650, 47077, 47432, 3.34662771224976, 1.79392584820407, 2.09448823365302, 1.80051315683465, 1.82881251043726, 7.51773974912899
9200, 47695, 49893, 47073, 48647, 3.34134912490845, 1.84990811537337, 2.03051793492777, 1.80019544250937, 1.92719252043156, 7.60781401324207
9250, 48377, 51802, 46707, 47221, 3.33607053756714, 1.90512697342941, 2.19355970891279, 1.77123335881095, 1.81196797213196, 7.68188801328511
9300, 47620, 50495, 47614, 48641, 3.33607053756714, 1.84388097978734, 2.08131668862247, 1.84339919753759, 1.92670091608935, 7.69529778203674
9350, 46816, 52080, 48271, 46356, 3.34134912490845, 1.77983616421491, 2.21777726834464, 1.89649590405929, 1.74366072082187, 7.63777005744071
9400, 46447, 50613, 48007, 47352, 3.34134912490845, 1.75079012094415, 2.09134063576937, 1.87507746005795, 1.82241755883167, 7.53962577560315
9450, 46442, 50011, 47112, 46804, 3.35190629959106, 1.75039804903296, 2.04043025652984, 1.80329425264631, 1.77888813028707, 7.37301068849618
