time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
850, 52070, 51474, 52092, 50906, 3.33079195022583, 2.21690405212586, 2.16514102434431, 2.21882533266419, 2.11632495420529, 8.71719536333965
900, 50020, 53763, 55593, 50591, 3.3149561882019, 2.04118718080301, 2.3669421107407, 2.53406496728972, 2.08947010839599, 9.03166436722943
950, 50209, 49711, 51703, 49641, 3.33607053756714, 2.05711202733551, 2.01527244872349, 2.18496447526899, 2.00942270724012, 8.26677165856811
1000, 49589, 49127, 50809, 48624, 3.35190629959106, 2.00508218991023, 1.96670595229274, 2.10803881042908, 1.92530834768815, 8.0051353003202
1050, 46310, 48281, 50187, 45702, 3.36774206161499, 1.74006192984895, 1.89730939169228, 2.05525545261018, 1.69281645715495, 7.38544323130636
1100, 47987, 46218, 48812, 48924, 3.36774206161499, 1.87345937883565, 1.73287459047592, 1.94073404140067, 1.94995047791461, 7.49701848862685
1150, 46412, 46497, 47353, 46327, 3.37829923629761, 1.748046463883, 1.75471305618666, 1.82249743244876, 1.74139152018185, 7.06664847270027
1200, 27799, 31781, 33180, 25951, 3.52082109451294, 0.58020943711439, 0.779651938188009, 0.85641130028116, 0.497361713653987, 2.71363438923755
1250, 47114, 44932, 44808, 46217, 3.38885641098022, 1.80345323178947, 1.63384221942408, 1.62443517984514, 1.73279654227309, 6.79452717333177
1300, 31309, 30381, 34198, 34265, 3.49970674514771, 0.754533762722137, 0.706301643050615, 0.914424582776079, 0.918306193844442, 3.29356618239327
1350, 44783, 49017, 47681, 44151, 3.37829923629761, 1.62254163325864, 1.95761852655986, 1.84878236732193, 1.57501154627182, 7.00395407341224
1400, 40508, 37800, 32862, 36787, 3.46275663375854, 1.31386174075491, 1.13411370864624, 0.838661136611627, 1.07007412046729, 4.35671070648007
1450, 44321, 47615, 51346, 49826, 3.35190629959106, 1.5877323914026, 1.84347949058059, 2.15409626568499, 2.02489951365608, 7.61020766132425
1500, 38475, 45105, 41391, 37083, 3.43108510971069, 1.17775708816347, 1.64700837685138, 1.37513832758146, 1.08860511474323, 5.28850890733953
1550, 49988, 49487, 49296, 50975, 3.33079195022583, 2.03849647373726, 1.99658049683567, 1.98070486666, 2.122228181578, 8.13801001881093
1600, 35636, 44477, 47469, 41917, 3.40469217300415, 0.999446517982796, 1.59944720116018, 1.83177364213742, 1.41225829350446, 5.84292565478485
1650, 51784, 51015, 49623, 51604, 3.33079195022583, 2.19199580532585, 2.12565375148956, 2.00791973755692, 2.17638449164407, 8.50195378601639
1700, 40770, 44337, 44908, 43173, 3.39941358566284, 1.33190752931827, 1.58893208038173, 1.63201954784319, 1.5027494660804, 6.05560862362358
1750, 49974, 51216, 51817, 51264, 3.33607053756714, 2.03731979627224, 2.14290509003593, 2.19486334674531, 2.14703414533375, 8.52212237838723
1800, 41899, 44881, 45222, 43427, 3.39413499832153, 1.4109804297517, 1.62997016338336, 1.65594024807648, 1.52136590690499, 6.21825674811653
1850, 51088, 50946, 50965, 51187, 3.32551336288452, 2.131911863869, 2.11974620784666, 2.12137218000144, 2.14041219540602, 8.51344244712312
1900, 36068, 42627, 50466, 45017, 3.39941358566284, 1.02568755355589, 1.4630913190204, 2.07885651945306, 1.64030505536482, 6.20794044739416
1950, 53066, 52680, 50096, 49527, 3.32023477554321, 2.30463674073072, 2.27045386614951, 2.04758406861932, 1.99991253610919, 8.62258721160873
2000, 47572, 40359, 40100, 47161, 3.39413499832153, 1.84002833418752, 1.30365033742128, 1.28598892327062, 1.80719108938998, 6.23685868426939
2050, 47420, 49133, 52344, 50714, 3.36774206161499, 1.82785261418791, 1.96720218120284, 2.24088627501762, 2.09993779207294, 8.13587886248131
2100, 41099, 46909, 46035, 40108, 3.38885641098022, 1.3547306372633, 1.78719127664035, 1.71861866362193, 1.28653276438473, 6.14707334191031
2150, 50957, 48449, 50012, 52403, 3.33079195022583, 2.12068749133458, 1.91099978476318, 2.04051435293113, 2.24606555583049, 8.31826718485937
2200, 40506, 45333, 46771, 42534, 3.39941358566284, 1.31372442862234, 1.66443463669685, 1.77628223104939, 1.45638541481737, 6.21082671118596
2250, 50524, 51256, 51280, 50686, 3.32551336288452, 2.08377817716871, 2.14634571971713, 2.14841129620379, 2.09755282058939, 8.47608801367902
2300, 44923, 43326, 44242, 46007, 3.38885641098022, 1.6331586076826, 1.51395059413542, 1.58181506141344, 1.71644220176357, 6.44536646499503
2350, 48832, 51227, 51303, 49226, 3.34134912490845, 1.9423783742775, 2.1438510142241, 2.15039165043752, 1.97490101666166, 8.21152205560078
2400, 42107, 45610, 46205, 42918, 3.38885641098022, 1.42577964669038, 1.6857195703622, 1.73186008976052, 1.48416660088979, 6.32752590770289
2450, 50137, 50191, 49582, 49686, 3.34662771224976, 2.05103879455008, 2.055592955059, 2.00449821541929, 2.01318236799396, 8.12431233302233
2500, 43423, 45264, 45022, 43101, 3.38357782363892, 1.52107191213872, 1.65915198733758, 1.64068558834767, 1.4974916831589, 6.31840117098287
2550, 48492, 49982, 50966, 49183, 3.34134912490845, 1.91451109118441, 2.03799214561228, 2.12145777312209, 1.97133963853744, 8.04530064845622
2600, 43704, 43075, 45311, 45188, 3.38885641098022, 1.54178898975508, 1.49559513802474, 1.66274947407013, 1.6533423680414, 6.35347596989135
2650, 48052, 50203, 51821, 49376, 3.34134912490845, 1.87872047579312, 2.05660561331991, 2.19521104258273, 1.98734732733441, 8.11788445903017
2700, 45686, 44632, 44955, 45587, 3.35718488693237, 1.69158123089141, 1.61112627189065, 1.63558982629759, 1.68394749184417, 6.62224482092383
2750, 48304, 49787, 51182, 49617, 3.35190629959106, 1.8991810175376, 2.0216323465911, 2.13998251870359, 2.00741886128246, 8.06821474411476
2800, 44280, 46566, 45865, 43735, 3.37829923629761, 1.58466009842462, 1.76013332197863, 1.70542394782246, 1.5440824441932, 6.59429981241891
2850, 49074, 50409, 51443, 50432, 3.33607053756714, 1.96232507278758, 2.0740248607091, 2.16246377795088, 2.07597386374016, 8.27478757518771
2900, 45506, 45655, 44550, 44924, 3.38357782363892, 1.67771352227852, 1.68918916020594, 1.6049427820235, 1.63323455803048, 6.60508002253844
2950, 47981, 49855, 51390, 50414, 3.34134912490845, 1.87297407891447, 2.02733049948545, 2.15789002015728, 2.07444848638663, 8.13264308494382
3000, 45175, 45275, 44750, 45757, 3.3730206489563, 1.6523495574716, 1.65999363071155, 1.62004371131531, 1.69706570986028, 6.62945260935875
3050, 48163, 49774, 50301, 49778, 3.34662771224976, 1.88772038713973, 2.02054382367871, 2.06488412682117, 2.02087872542985, 7.99402706306945
3100, 44005, 46056, 45034, 44194, 3.37829923629761, 1.56412432984867, 1.72025184160181, 1.64159903346342, 1.57822470589319, 6.5041999108071
3150, 47569, 49663, 49236, 48965, 3.34662771224976, 1.83978766621924, 2.0112603644586, 1.97572966347865, 1.95332932581578, 7.78010701997227
3200, 44543, 46122, 43845, 44891, 3.38357782363892, 1.60441543144107, 1.7253893259064, 1.5522332301513, 1.63072905624888, 6.51276704374765
3250, 47007, 49650, 49244, 49048, 3.35190629959106, 1.79495686473174, 2.01017438380117, 1.97639269485224, 1.96017758869383, 7.74170153207898
3300, 44303, 45546, 44696, 46579, 3.37829923629761, 1.58638324146396, 1.68079069615884, 1.61596003160234, 1.76115539004451, 6.64428935926965
3350, 48453, 50739, 49130, 49791, 3.34662771224976, 1.91132629386569, 2.10206826870344, 1.96695405962275, 2.02196733031505, 8.00231595250694
3400, 45574, 47761, 45454, 46376, 3.36246347427368, 1.68294626156245, 1.85521943317852, 1.67371707592889, 1.74522647709715, 6.95710924776701
3450, 48351, 51904, 49207, 48789, 3.33607053756714, 1.90300826318197, 2.2024313434782, 1.97332702364778, 1.93884384323391, 8.01761047354186
3500, 46290, 47470, 43888, 46530, 3.36774206161499, 1.73849830287083, 1.83185370314565, 1.55542484065036, 1.75730440028531, 6.88308124695215
3550, 47623, 50039, 49683, 50290, 3.34134912490845, 1.84412189250439, 2.04278555068721, 2.01293162455507, 2.06395415406534, 7.96379322181201
3600, 46013, 48325, 44105, 45400, 3.36246347427368, 1.71690847976167, 1.90089062887764, 1.57157756229423, 1.66957156359568, 6.85894823452921
3650, 48902, 50455, 47951, 49477, 3.34662771224976, 1.94813853630641, 2.07792369703111, 1.87054844096163, 1.99574788187681, 7.89235855617595
3700, 44385, 46698, 45476, 45886, 3.36774206161499, 1.59253365749397, 1.77052388968572, 1.67540734482963, 1.70705135287169, 6.74551624488101
3750, 46698, 49006, 48865, 48585, 3.35190629959106, 1.77052388968572, 1.95671083826785, 1.94509291089031, 1.92211536691934, 7.59444300576322
3800, 46221, 47404, 43921, 44375, 3.3730206489563, 1.73310874477034, 1.82657311126979, 1.55787627164983, 1.59178301846191, 6.70934114615187
3850, 45700, 48232, 50450, 49191, 3.35190629959106, 1.69266203119366, 1.89332482400645, 2.07749974960825, 1.97200199895029, 7.63548860375865
3900, 46284, 45593, 45634, 46842, 3.36246347427368, 1.73802934063131, 1.68440969052883, 1.68756960989973, 1.78189103203522, 6.8918996730951
3950, 49707, 50956, 48089, 46655, 3.34134912490845, 2.01493796956168, 2.12060191228868, 1.88171826366124, 1.76713600310818, 7.78439414861978
4000, 45919, 45872, 47510, 47259, 3.33607053756714, 1.70961014513876, 1.70596633689097, 1.83505745618631, 1.81499631735341, 7.06563025556946
4050, 48415, 49976, 49524, 47268, 3.34134912490845, 1.90822548498104, 2.03748787416128, 1.99966254551411, 1.81571389612046, 7.76108980077691
4100, 44368, 45192, 48024, 46113, 3.36774206161499, 1.59125766835813, 1.65364790347757, 1.87645333081961, 1.72468834545961, 6.84604724811493
4150, 48038, 48583, 48567, 46667, 3.35190629959106, 1.87758674700007, 1.92195168946525, 1.92064249867922, 1.76808116046372, 7.48826209560825
4200, 46260, 44965, 46146, 45650, 3.36774206161499, 1.73615407260133, 1.63634992396207, 1.72725924675497, 1.68880348817377, 6.78856673149213
4250, 47383, 47895, 49458, 47235, 3.35190629959106, 1.82489438596026, 1.86602442656987, 1.99416634865757, 1.81308340888307, 7.49816857007077
4300, 47417, 45762, 45490, 45248, 3.36246347427368, 1.82761267615946, 1.69745224847227, 1.67648337930099, 1.65792812968477, 6.85947643361749
4350, 47063, 47488, 49492, 47317, 3.35190629959106, 1.79940126906377, 1.83329507505551, 1.99699686354868, 1.81962299173421, 7.44931619940217
4400, 47295, 45784, 46166, 45729, 3.36774206161499, 1.81786741152405, 1.69915349924344, 1.72881822477621, 1.69490184175633, 6.94074097730003
4450, 48465, 49191, 49672, 47340, 3.34662771224976, 1.91230597386299, 1.97200199895029, 2.01201235341235, 1.82145920040602, 7.71777952663166
4500, 47833, 47241, 46636, 45519, 3.35718488693237, 1.86102153636597, 1.81356154941705, 1.76563997801931, 1.67871331917856, 7.1189363829809
4550, 47835, 48401, 49180, 47115, 3.34662771224976, 1.86118282410594, 1.90708366078288, 1.97109127949818, 1.80353272376824, 7.54289048815524
4600, 48013, 47186, 46154, 45599, 3.35718488693237, 1.8755630088613, 1.80918075545251, 1.72788276044374, 1.68487194756868, 7.09749847232623
4650, 46725, 47820, 49243, 47150, 3.35190629959106, 1.7726526880709, 1.85997332178142, 1.97630981039297, 1.80631595396279, 7.41525177420809
4700, 47992, 46854, 45619, 45428, 3.36246347427368, 1.87386383931312, 1.78283979913186, 1.68641322579289, 1.67172049783167, 7.01483736206954
4750, 47967, 48412, 49333, 47650, 3.34662771224976, 1.8718419358153, 1.90798078211547, 1.98377574690772, 1.84629075467147, 7.60988921950995
4800, 47902, 46484, 46388, 46381, 3.35190629959106, 1.86658965461019, 1.75369270543806, 1.74616624049587, 1.74561801695969, 7.11206661750381
4850, 48669, 48741, 48935, 47296, 3.34662771224976, 1.9289955589214, 1.93490178619272, 1.95085673650038, 1.81794719379525, 7.63270127540976
4900, 47414, 47100, 47324, 45740, 3.35190629959106, 1.82737275254514, 1.80234051259482, 1.82018174811018, 1.69575178138398, 7.14564679463412
4950, 48991, 47547, 48221, 47901, 3.34662771224976, 1.95547339051797, 1.83802320779072, 1.8924308548317, 1.86650890295798, 7.55243635609836
5000, 47036, 47024, 47949, 45831, 3.34662771224976, 1.79725780265633, 1.79630552662322, 1.87038678283001, 1.70279061450352, 7.16674072661309
5050, 49535, 41668, 45110, 49912, 3.35718488693237, 2.0005792471765, 1.39462894889096, 1.6473896255434, 2.0321125056695, 7.07471032728037
5100, 42683, 50932, 50810, 39549, 3.35718488693237, 1.46713617777253, 2.11854848438563, 2.10812415946546, 1.24879080210418, 6.9425996237278
5150, 48940, 45573, 46878, 47619, 3.35718488693237, 1.95126873563875, 1.68286925519643, 1.78473802777281, 1.84380067874713, 7.26267669735513
5200, 47269, 46529, 49670, 48379, 3.34662771224976, 1.8157936351105, 1.75722584892851, 2.01184523371266, 1.90528999570108, 7.49015471345275
5250, 46618, 50839, 50437, 44468, 3.34134912490845, 1.76422322718185, 2.11059996245561, 2.07639766991998, 1.59877026623219, 7.54999112578963
5300, 48614, 46706, 48844, 49307, 3.34134912490845, 1.92448940427989, 1.77115452247151, 1.9433652786197, 1.98161760491684, 7.62062681028794
5350, 47377, 51747, 50019, 44653, 3.33607053756714, 1.82441487990969, 2.18878269700599, 2.04110307181036, 1.612711612944, 7.66701226167004
5400, 48038, 49587, 49143, 46898, 3.33607053756714, 1.87758674700007, 2.00491533216322, 1.9680293560501, 1.78632059219403, 7.63685202740741
5450, 45896, 47496, 49279, 47344, 3.34662771224976, 1.7078265584314, 1.83393585128161, 1.97929464759249, 1.82177862757725, 7.34283568488275
5500, 46792, 48523, 47475, 46250, 3.35190629959106, 1.77794032792453, 1.91704432206896, 1.83225403220168, 1.73537298527344, 7.26261166746861
5550, 45068, 49148, 49704, 46973, 3.34662771224976, 1.64418840015286, 1.96844300284457, 2.01468712675092, 1.79226093334442, 7.41957946309277
5600, 46660, 49559, 48680, 47164, 3.34134912490845, 1.76752979050468, 2.00257998670561, 1.92989736644045, 1.80742979637906, 7.5074369400298
5650, 46220, 49563, 48926, 47553, 3.34662771224976, 1.73303069172455, 2.00291353170935, 1.95011523793353, 1.83850434692158, 7.52456380828902
5700, 46198, 49738, 47644, 47098, 3.34662771224976, 1.73131393315566, 2.01753084307345, 1.84580868455092, 1.80218157838828, 7.3968350391683
5750, 45970, 50204, 47550, 47417, 3.34662771224976, 1.71356810684629, 2.05669001172609, 1.83826377015545, 1.82761267615946, 7.43613456488729
5800, 45803, 51503, 48071, 46549, 3.34662771224976, 1.70062339185647, 2.16764690098007, 1.88025960769494, 1.75879718214387, 7.50732708267536
5850, 46154, 49915, 47928, 48905, 3.34134912490845, 1.72788276044374, 2.03236433197475, 1.86868975787635, 1.94838557406109, 7.57732242435593
5900, 46739, 50922, 47176, 47696, 3.34134912490845, 1.77375697123279, 2.11769315532636, 1.80838476871611, 1.84998853793841, 7.54982343321366
5950, 45642, 50861, 47888, 47662, 3.34662771224976, 1.68818649718215, 2.11247903589546, 1.86545927675726, 1.84725506761205, 7.51337987744692
6000, 45570, 51222, 47322, 46875, 3.34134912490845, 1.68263824582557, 2.14342102526772, 1.82002209541838, 1.78450069855957, 7.43058206507123
6050, 45754, 50208, 46924, 47299, 3.34662771224976, 1.69683380612379, 2.05702762106986, 1.78837888696999, 1.81818655022597, 7.36042686438961
6100, 48470, 48243, 42654, 48644, 3.34662771224976, 1.91271424145572, 1.89421898592186, 1.46504087192299, 1.92694671111214, 7.1989208104127
6150, 32062, 53087, 54686, 43907, 3.33607053756714, 0.794792880893453, 2.30650302377265, 2.45059609585034, 1.5568360526414, 7.10872805315785
6200, 52287, 48338, 37618, 49098, 3.34662771224976, 2.23588768449639, 1.90194931152523, 1.12247890587463, 1.96430831616479, 7.22462421806104
6250, 44503, 50780, 48352, 45523, 3.34662771224976, 1.60140353387248, 2.10556436940017, 1.90308973214344, 1.67902100413506, 7.28907863955116
6300, 45050, 50816, 48135, 45575, 3.34134912490845, 1.64281732471258, 2.10863628655819, 1.885448286859, 1.68302326954965, 7.31992516767941
6350, 50831, 48370, 41918, 47155, 3.34662771224976, 2.10991685083603, 1.90455644560682, 1.41232930170661, 1.80671371872802, 7.23351631687748
6400, 47028, 49269, 48455, 46868, 3.34134912490845, 1.79662292627647, 1.97846532049848, 1.91148955796027, 1.78394698665263, 7.47052479138785
6450, 50637, 50736, 45010, 45095, 3.34134912490845, 2.09338207637693, 2.10181255981915, 1.6397723775276, 1.64624600143144, 7.48121301515512
6500, 49288, 49570, 46929, 48296, 3.33607053756714, 1.98004117721769, 2.00349729624682, 1.78877483742241, 1.89852992170907, 7.670843232596
6550, 47681, 52161, 48345, 46818, 3.32551336288452, 1.84878236732193, 2.22485603851593, 1.90251948283779, 1.77999419238155, 7.7561520810572
6600, 48977, 51122, 46500, 48599, 3.33079195022583, 1.9543187610029, 2.13482944359778, 1.7549485604175, 1.92326128707709, 7.76735805209527
6650, 48479, 50142, 47562, 48689, 3.33079195022583, 1.91344922331477, 2.05146028345735, 1.83922616362544, 1.93063535188848, 7.73477102228606
6700, 48103, 50569, 45777, 48093, 3.33607053756714, 1.88285313101042, 2.08760033983664, 1.69861210717985, 1.88204247958818, 7.55110805761509
6750, 47683, 50066, 46006, 48795, 3.34134912490845, 1.84894316928769, 2.04505789564947, 1.71636449442183, 1.93933685747755, 7.54970241683653
6800, 48444, 49413, 45641, 48970, 3.34134912490845, 1.91059168417336, 1.99042288720686, 1.68810938060014, 1.95374156273891, 7.54286551471926
6850, 47060, 50853, 46126, 47358, 3.34134912490845, 1.79916304833366, 2.11179564882104, 1.72570091477117, 1.82289682456776, 7.45955643649364
6900, 47915, 49365, 45666, 48692, 3.34134912490845, 1.86763957135838, 1.98643338898386, 1.69003778126283, 1.93088137562285, 7.47499211722791
6950, 46980, 48856, 46289, 49126, 3.34134912490845, 1.79281582626076, 1.94435241140152, 1.73842013846361, 1.96662325301614, 7.44221162914203
7000, 47257, 49817, 44964, 47161, 3.34662771224976, 1.81483687304066, 2.02414533925116, 1.63627390687097, 1.80719108938998, 7.28244720855278
7050, 47269, 49402, 45363, 47829, 3.34662771224976, 1.8157936351105, 1.98950830555731, 1.66673385223163, 1.86069898005183, 7.33273477295126
7100, 46492, 49455, 46552, 48028, 3.34662771224976, 1.75432058136259, 1.99391668501939, 1.75903293770105, 1.87677713211308, 7.38404733619611
7150, 47782, 50660, 46230, 47971, 3.33607053756714, 1.85691085777091, 2.09533930409114, 1.73381129482441, 1.87216537335913, 7.55822683004559
7200, 46739, 42952, 46936, 54182, 3.32551336288452, 1.77375697123279, 1.48663812315169, 1.78932923553953, 2.40475573906444, 7.45448006898845
7250, 48283, 56915, 43950, 35561, 3.33607053756714, 1.89747210832774, 2.65795457778177, 1.56003203276327, 0.994923591689938, 7.11038231056273
7300, 45125, 42367, 48036, 53001, 3.34134912490845, 1.64853361553168, 1.4443795336053, 1.87742481126263, 2.29886445918782, 7.26920241958743
7350, 48859, 47945, 45785, 50184, 3.33079195022583, 1.9445992302885, 1.87006348571777, 1.69923084744268, 2.05500234228053, 7.56889590572948
7400, 46326, 52707, 48746, 46372, 3.33079195022583, 1.74131329607994, 2.27283741273076, 1.93531224650039, 1.74491327423469, 7.69437622954578
7450, 48532, 46405, 46793, 53429, 3.32551336288452, 1.91778006237508, 1.74749796945887, 1.77801930260979, 2.33699237485585, 7.78028970929959
7500, 48757, 51704, 47144, 47803, 3.32551336288452, 1.93621539886914, 2.18505121958591, 1.80583868919019, 1.85860298694289, 7.78570829458813
7550, 47392, 48950, 48173, 50671, 3.32551336288452, 1.82561375316578, 1.95209285281652, 1.88853215432795, 2.0962756625685, 7.76251442287875
7600, 47717, 48531, 46639, 50075, 3.33079195022583, 1.85167778106468, 1.91769830709321, 1.76587615387178, 2.04581559886873, 7.5810678408984
7650, 46172, 49344, 46953, 48533, 3.34134912490845, 1.72928604414717, 1.98468912876236, 1.79067595872389, 1.91786181924665, 7.42251295088007
7700, 46736, 49217, 46310, 48692, 3.34134912490845, 1.77352031258074, 1.97415536981457, 1.74006192984895, 1.93088137562285, 7.41861898786711
7750, 47584, 48495, 46312, 49946, 3.34134912490845, 1.84099115005059, 1.91475617577988, 1.74021832804184, 2.03496736709663, 7.53093302096894
7800, 46516, 48631, 47749, 50080, 3.33079195022583, 1.75620482789665, 1.92588170260382, 1.85425322121979, 2.04623660016723, 7.58257635188749
7850, 47192, 50100, 46952, 48564, 3.33079195022583, 1.80965842448837, 2.04792099865662, 1.79059672686048, 1.92039707070153, 7.568573220707
7900, 46547, 49110, 46515, 49359, 3.33607053756714, 1.75864001982643, 1.96530027993823, 1.75612629909508, 1.98593495777835, 7.46600155663807
7950, 45927, 49172, 47235, 50106, 3.33607053756714, 1.71023072370165, 1.9704290583713, 1.81308340888307, 2.04842644090302, 7.54216963185904
8000, 47400, 49692, 46283, 50010, 3.33079195022583, 1.82625329960688, 2.01368389746197, 1.73795118590569, 2.04034616170253, 7.61823454467706
8050, 46047, 49703, 48248, 50254, 3.32551336288452, 1.71955182090935, 2.01460351563513, 1.89462548686822, 2.0609119360057, 7.68969275941839
8100, 46850, 49523, 47551, 49600, 3.33079195022583, 1.78252351771111, 1.99957921847404, 1.83834396081069, 2.00600002037632, 7.62644671737216
8150, 46321, 49260, 47434, 49224, 3.33607053756714, 1.7409221997683, 1.97771906136294, 1.82897251556572, 1.97473530628578, 7.52234908298275
8200, 47573, 49197, 46256, 49005, 3.33607053756714, 1.84010856004346, 1.97249883573337, 1.73584161830301, 1.95662833065816, 7.505077344738
8250, 46661, 49561, 48147, 48774, 3.33607053756714, 1.7676085528129, 2.00274675604997, 1.8864218911185, 1.93761155757782, 7.59438875755917
8300, 40704, 52384, 53993, 46095, 3.32023477554321, 1.32735081971604, 2.24439706329816, 2.38766570255065, 1.72328677712688, 7.68270036269172
8350, 55577, 46401, 36943, 51990, 3.32551336288452, 2.53258170931864, 1.74718457954486, 1.0798217485325, 2.20992391068765, 7.56951194808364
8400, 44196, 50066, 55455, 45936, 3.32023477554321, 1.57837422879831, 2.04505789564947, 2.52128462157869, 1.71092899831754, 7.85564574434401
8450, 51583, 53523, 53989, 52428, 3.29384183883667, 2.17456645661292, 2.34540401542999, 2.38730459960026, 2.24826179241431, 9.15553686405747
8500, 56007, 53828, 52461, 54111, 3.25689172744751, 2.5725789539571, 2.37279055727706, 2.25116230635439, 2.39832926112905, 9.5948610787176
8550, 51942, 55505, 57671, 54970, 3.2516131401062, 2.20574059602124, 2.52591184779066, 2.72998239387136, 2.47659741515095, 9.93823225283421
8600, 53635, 54714, 55352, 53704, 3.25689172744751, 2.35544412117304, 2.45315414734521, 2.51176448272618, 2.36163913227242, 9.68200188351684
8650, 50086, 51142, 52050, 50373, 3.29384183883667, 2.04674185364206, 2.13654651055417, 2.21515808531713, 2.07097591437579, 8.46942236388914
8700, 43951, 47729, 50672, 46825, 3.34134912490845, 1.56010639393178, 1.85264337933624, 2.09636079546833, 1.78054734161445, 7.28965791035079
8750, 40073, 41097, 43763, 41536, 3.3730206489563, 1.28415425307053, 1.35459134888587, 1.54615530669374, 1.38532507307401, 5.57022598172415
8800, 36642, 37609, 43420, 38830, 3.41524934768677, 1.06105124281631, 1.12190502412172, 1.52085143332669, 1.20102068240762, 4.90482838267235
8850, 35226, 36622, 40499, 35023, 3.42580652236938, 0.974839902150891, 1.0598095389975, 1.31324388892472, 0.962764300544981, 4.3106576306181
8900, 35788, 39003, 42791, 36547, 3.42052793502808, 1.00864277010007, 1.21243493824121, 1.47495160475004, 1.05515926515972, 4.75118857825105
8950, 40441, 39568, 42741, 42313, 3.39941358566284, 1.30926543234123, 1.25006498871158, 1.47133095705907, 1.4405072671781, 5.47116864528999
9000, 43572, 45338, 47148, 45335, 3.36774206161499, 1.53204097135506, 1.66481773780973, 1.8061568592875, 1.66458787227085, 6.66760344072314
9050, 46678, 48801, 49635, 47657, 3.33079195022583, 1.76894775831482, 1.93982992884986, 2.00892166053805, 1.84685324257057, 7.5645525902733
9100, 48855, 51063, 52070, 50697, 3.30439901351929, 1.94427014161169, 2.12976773698378, 2.21690405212586, 2.09848962719058, 8.38943155791192
9150, 49915, 51805, 53433, 51694, 3.28856325149536, 2.03236433197475, 2.19382040849202, 2.33735004030242, 2.18418384643643, 8.74771862720562
9200, 50256, 54113, 54334, 51033, 3.27800607681274, 2.06108089469767, 2.39851018310067, 2.41853975126698, 2.12719607402585, 9.00532690309117
9250, 51170, 53553, 52593, 51345, 3.28328466415405, 2.13895145389424, 2.34809144006942, 2.26278121492488, 2.1540100790837, 8.90383418797223
9300, 49139, 52241, 53815, 52996, 3.28856325149536, 1.96769846711215, 2.2318574055205, 2.37162034960229, 2.29842070737048, 8.8695969296054
9350, 48723, 51981, 53215, 52336, 3.28856325149536, 1.93342445770345, 2.20913926661619, 2.31789315690685, 2.24018441477559, 8.70064129600208
9400, 49278, 52019, 51383, 50727, 3.29912042617798, 1.97921170776501, 2.21245306386658, 2.15728626635716, 2.10104551774518, 8.44999655573393
9450, 47724, 51241, 50832, 50007, 3.3096776008606, 1.85224101875266, 2.14505519091477, 2.11000223431024, 2.0400938866645, 8.14739233064216
