time, m1_pwm, m2_pwm, m3_pwm, m4_pwm, bat_volt, power_m1, power_m2, power_m3, power_m4, power_total
0, 45897, 45889, 44121, 44331, 3.32023477554321, 1.70790408788519, 1.70728389755255, 1.57277159872209, 1.58848214798196, 6.57644173214179
50, 43514, 43372, 40907, 41146, 3.40997076034546, 1.52776679977711, 1.51732578490681, 1.34138940440298, 1.35800583556689, 5.74448782465378
100, 43719, 44140, 43829, 43824, 3.45219945907593, 1.54289852886384, 1.57419006115951, 1.55104642798676, 1.55067563839502, 6.21881065640513
150, 41887, 42098, 41231, 39643, 3.4944281578064, 1.41012881943029, 1.4251378104668, 1.36393842492052, 1.25510061191407, 5.45430566673169
200, 44311, 43500, 37153, 37371, 3.51554250717163, 1.58698279827445, 1.5267359312325, 1.09300937939315, 1.10677920625446, 5.31350731515456
250, 42098, 38525, 37810, 39846, 3.54193544387817, 1.4251378104668, 1.1810207242323, 1.13475461985096, 1.26877787810904, 5.0096910326591
300, 48447, 45642, 43911, 45843, 3.47859239578247, 1.91083653975541, 1.68818649718215, 1.55713322529531, 1.7037198126499, 6.85987607488277
350, 43481, 48644, 48823, 43033, 3.46803522109985, 1.52533741051428, 1.92694671111214, 1.9416383459454, 1.49253384128914, 6.88645630886096
400, 49930, 48754, 47581, 48160, 3.436363697052, 2.03362367611897, 1.93596906553842, 1.8407504244869, 1.8874768880586, 7.69782005420289
450, 43274, 44540, 46791, 45269, 3.4944281578064, 1.51013935285655, 1.60418944853064, 1.7778613548475, 1.65953452814124, 6.55172468437593
500, 47895, 43254, 43354, 49216, 3.44692087173462, 1.86602442656987, 1.50867467561432, 1.51600464358436, 1.97407252807684, 6.86477627384539
550, 41981, 49223, 42603, 34338, 3.51554250717163, 1.41680616472149, 1.97465245347135, 1.46135939445298, 0.922544310885626, 5.77536232353145
600, 38587, 40926, 42612, 39188, 3.54721426963806, 1.18507352195799, 1.34270688577902, 1.46200875461019, 1.22469693363685, 5.21448609598406
650, 45090, 40117, 41582, 46571, 3.52609968185425, 1.64586487470618, 1.28714471410732, 1.3885640423977, 1.76052639286968, 6.08210002408087
700, 47266, 50427, 47546, 45012, 3.47331380844116, 1.81555442294987, 2.07555009679756, 1.83794302353616, 1.63992456305963, 7.36897210634323
750, 48958, 52272, 51069, 49597, 3.42580652236938, 1.95275226069785, 2.23457310272364, 2.13028223836431, 2.00574968403577, 8.32335728582157
800, 52572, 52417, 51018, 53926, 3.39941358566284, 2.26093094912449, 2.24729532909224, 2.12591077007334, 2.3816204611035, 9.01575750939357
850, 50318, 53073, 50420, 51052, 3.40469217300415, 2.06632173130899, 2.30525875955121, 2.07495688899902, 2.12882463057398, 8.5753620104332
900, 48606, 51530, 49003, 50353, 3.41524934768677, 1.92383436394877, 2.16998113646168, 1.9564633201928, 2.06928293453556, 8.11956175513882
950, 47669, 47348, 45376, 49662, 3.45747804641724, 1.84781768982628, 1.82209808038603, 1.6677306327275, 2.01117681801863, 7.34882322095844
1000, 46406, 47872, 45496, 47625, 3.46275663375854, 1.74757632096825, 1.86416779952959, 1.67694463425769, 1.84428250897934, 7.13297126373487
1050, 45936, 46402, 42396, 44935, 3.48387098312378, 1.71092899831754, 1.74726292460482, 1.44646107635816, 1.63407011930915, 6.53872311858967
1100, 44935, 46175, 44926, 46198, 3.48387098312378, 1.63407011930915, 1.72951997563282, 1.63338646361052, 1.73131393315566, 6.72829049170814
1150, 44901, 45112, 44177, 45907, 3.48914957046509, 1.63148811195911, 1.6475421364031, 1.57695402540026, 1.70867947139722, 6.5646637451597
1200, 46420, 45857, 44482, 46620, 3.47859239578247, 1.74867341138901, 1.70480417168653, 1.59982333327049, 1.76438061818156, 6.81768153452759
1250, 43505, 44049, 42034, 42229, 3.49970674514771, 1.5271040615983, 1.56740173489258, 1.42057751569602, 1.43449333970932, 5.94957665189622
1300, 45058, 43995, 42035, 43241, 3.4944281578064, 1.6434266265084, 1.56337990725952, 1.42064871805541, 1.50772298843966, 6.13517824026299
1350, 42259, 41916, 43023, 43501, 3.51026391983032, 1.43663982929067, 1.4121872869624, 1.49180538962087, 1.52680955401921, 5.86744205989314
1400, 46178, 45336, 43210, 44725, 3.48914957046509, 1.72975392165153, 1.66466449249343, 1.50545470317965, 1.61815252789807, 6.51802564522269
1450, 46143, 44974, 43657, 45889, 3.48387098312378, 1.72702545577043, 1.63703415102531, 1.53831482509581, 1.70728389755255, 6.6096583294441
1500, 46333, 47126, 46633, 47202, 3.46803522109985, 1.74186089866943, 1.80440724144811, 1.76540381665576, 1.81045466786411, 7.12212662463741
1550, 47370, 46879, 45338, 46633, 3.46275663375854, 1.82385552907498, 1.78481714072518, 1.66481773780973, 1.76540381665576, 7.03889422426566
1600, 47769, 47394, 47093, 48082, 3.45747804641724, 1.85586370231824, 1.82577363016526, 1.80178427095897, 1.88115094717467, 7.36457255061713
