-50.0000E+00,-1.1E-03,-600E-06
-49.7500E+00,-1.1E-03,-1.1E-03
-49.5000E+00,-900E-06,-800E-06
-49.2500E+00,-1.5E-03,-1.1E-03
-49.0000E+00,-600E-06,-600E-06
-48.7500E+00,-1.4E-03,-600E-06
-48.5000E+00,-1.6E-03,-1.1E-03
-48.2500E+00,-1.2E-03,-600E-06
-48.0000E+00,-1.1E-03,-600E-06
-47.7500E+00,-1.0E-03,-600E-06
-47.5000E+00,-1.1E-03,-1.0E-03
-47.2500E+00,-900E-06,-600E-06
-47.0000E+00,-1.1E-03,-600E-06
-46.7500E+00,-1.1E-03,-600E-06
-46.5000E+00,-1.1E-03,-600E-06
-46.2500E+00,-600E-06,-600E-06
-46.0000E+00,-1.1E-03,-1.1E-03
-45.7500E+00,-1.1E-03,-1.1E-03
-45.5000E+00,-1.7E-03,-600E-06
-45.2500E+00,-800E-06,-800E-06
-45.0000E+00,-1.7E-03,-900E-06
-44.7500E+00,-1.1E-03,-600E-06
-44.5000E+00,-800E-06,-900E-06
-44.2500E+00,-1.1E-03,-1.1E-03
-44.0000E+00,-1.6E-03,-600E-06
-43.7500E+00,-1.1E-03,-1.1E-03
-43.5000E+00,-1.6E-03,-1.1E-03
-43.2500E+00,-700E-06,-600E-06
-43.0000E+00,-1.1E-03,-600E-06
-42.7500E+00,-1.1E-03,-600E-06
-42.5000E+00,-1.5E-03,-600E-06
-42.2500E+00,+35.7E-03,+3.0270E+00
-42.0000E+00,+24.2E-03,+2.8979E+00
-41.7500E+00,-1.1E-03,+1.1480E+00
-41.5000E+00,-1.1E-03,+514.9E-03
-41.2500E+00,-1.1E-03,+305.4E-03
-41.0000E+00,-1.1E-03,+200.3E-03
-40.7500E+00,-600E-06,+122.0E-03
-40.5000E+00,-600E-06,+98.2E-03
-40.2500E+00,-200E-06,+118.3E-03
-40.0000E+00,+600E-06,+191.5E-03
-39.7500E+00,+600E-06,+277.8E-03
-39.5000E+00,+800E-06,+364.7E-03
-39.2500E+00,+700E-06,+459.0E-03
-39.0000E+00,+1.7E-03,+524.8E-03
-38.7500E+00,+1.4E-03,+578.4E-03
-38.5000E+00,+2.2E-03,+629.7E-03
-38.2500E+00,+2.4E-03,+678.2E-03
-38.0000E+00,+2.5E-03,+726.8E-03
-37.7500E+00,+2.8E-03,+764.9E-03
-37.5000E+00,+3.4E-03,+812.4E-03
-37.2500E+00,+3.4E-03,+854.7E-03
-37.0000E+00,+3.9E-03,+879.8E-03
-36.7500E+00,+3.4E-03,+925.1E-03
-36.5000E+00,+3.9E-03,+956.7E-03
-36.2500E+00,+4.5E-03,+999.8E-03
-36.0000E+00,+4.3E-03,+1.0309E+00
-35.7500E+00,+4.1E-03,+1.0966E+00
-35.5000E+00,+5.1E-03,+1.1055E+00
-35.2500E+00,+5.4E-03,+1.1384E+00
-35.0000E+00,+4.9E-03,+1.1932E+00
-34.7500E+00,+5.6E-03,+1.1979E+00
-34.5000E+00,+6.2E-03,+1.2137E+00
-34.2500E+00,+6.2E-03,+1.2476E+00
-34.0000E+00,+6.7E-03,+1.2945E+00
-33.7500E+00,+6.7E-03,+1.3163E+00
-33.5000E+00,+7.3E-03,+1.3672E+00
-33.2500E+00,+6.9E-03,+1.3881E+00
