time, m1_pwm, set_pwm, voltage
3250, 4080, 3072, 0.242568479511379
3300, 4413, 3328, 0.262336971816112
3350, 4413, 3328, 0.262336971816112
3400, 4744, 3584, 0.282036918327837
3450, 4744, 3584, 0.282036918327837
3500, 5074, 3840, 0.301668319046555
3550, 5074, 3840, 0.301668319046555
3600, 5403, 4096, 0.321231173972265
3650, 5403, 4096, 0.321231173972265
3700, 5731, 4352, 0.340725483104968
3750, 5731, 4352, 0.340725483104968
3800, 6058, 4608, 0.360151246444663
3850, 6058, 4608, 0.360151246444663
3900, 6384, 4864, 0.37950846399135
3950, 6384, 4864, 0.37950846399135
4000, 6708, 5120, 0.398797135745031
4050, 6708, 5120, 0.398797135745031
4100, 7032, 5376, 0.418017261705703
4150, 7032, 5376, 0.418017261705703
4200, 7354, 5632, 0.437168841873369
4250, 7354, 5632, 0.437168841873369
4300, 7675, 5888, 0.456251876248026
4350, 7675, 5888, 0.456251876248026
4400, 7995, 6144, 0.475266364829676
4450, 7995, 6144, 0.475266364829676
4500, 8313, 6400, 0.494212307618319
4550, 8313, 6400, 0.494212307618319
4600, 8631, 6656, 0.513089704613954
4650, 8631, 6656, 0.513089704613954
4700, 8947, 6912, 0.531898555816582
4750, 8947, 6912, 0.531898555816582
4800, 9263, 7168, 0.550638861226202
4850, 9263, 7168, 0.550638861226202
4900, 9577, 7424, 0.569310620842814
4950, 9577, 7424, 0.569310620842814
5000, 9890, 7680, 0.58791383466642
5050, 9890, 7680, 0.58791383466642
5100, 10202, 7936, 0.606448502697017
5150, 10215, 7936, 0.606448502697017
5200, 10526, 8192, 0.624914624934607
5250, 10526, 8192, 0.624914624934607
5300, 10836, 8448, 0.64331220137919
5350, 10822, 8448, 0.64331220137919
5400, 11145, 8704, 0.661641232030765
5450, 11145, 8704, 0.661641232030765
5500, 11453, 8960, 0.679901716889333
5550, 11453, 8960, 0.679901716889333
5600, 11743, 9216, 0.698093655954893
5650, 11759, 9216, 0.698093655954893
5700, 12064, 9472, 0.716217049227445
5750, 12064, 9472, 0.716217049227445
5800, 12369, 9728, 0.73427189670699
5850, 12369, 9728, 0.73427189670699
5900, 12672, 9984, 0.752258198393528
5950, 12672, 9984, 0.752258198393528
6000, 12973, 10240, 0.770175954287058
6050, 12973, 10240, 0.770175954287058
6100, 13274, 10496, 0.78802516438758
6150, 13274, 10496, 0.78802516438758
6200, 13574, 10752, 0.805805828695095
6250, 13574, 10752, 0.805805828695095
6300, 13872, 11008, 0.823517947209603
6350, 13872, 11008, 0.823517947209603
6400, 14169, 11264, 0.841161519931103
6450, 14169, 11264, 0.841161519931103
6500, 14465, 11520, 0.858736546859595
6550, 14465, 11520, 0.858736546859595
6600, 14760, 11776, 0.87624302799508
6650, 14760, 11776, 0.87624302799508
6700, 15054, 12032, 0.893680963337558
6750, 15054, 12032, 0.893680963337558
6800, 15347, 12288, 0.911050352887028
6850, 15347, 12288, 0.911050352887028
6900, 15638, 12544, 0.92835119664349
6950, 15638, 12544, 0.92835119664349
7000, 15928, 12800, 0.945583494606945
7050, 15928, 12800, 0.945583494606945
7100, 16217, 13056, 0.962747246777393
7150, 16217, 13056, 0.962747246777393
7200, 16505, 13312, 0.979842453154832
7250, 16528, 13312, 0.979842453154832
7300, 16792, 13568, 0.996869113739265
7350, 16792, 13568, 0.996869113739265
7400, 17101, 13824, 1.01382722853069
7450, 17078, 13824, 1.01382722853069
7500, 17386, 14080, 1.03071679752911
7550, 17386, 14080, 1.03071679752911
7600, 17670, 14336, 1.04753782073452
7650, 17670, 14336, 1.04753782073452
7700, 17928, 14592, 1.06429029814692
7750, 17952, 14592, 1.06429029814692
7800, 18234, 14848, 1.08097422976631
7850, 18234, 14848, 1.08097422976631
7900, 18514, 15104, 1.0975896155927
7950, 18514, 15104, 1.0975896155927
8000, 18793, 15360, 1.11413645562608
8050, 18793, 15360, 1.11413645562608
8100, 19071, 15616, 1.13061474986645
8150, 19071, 15616, 1.13061474986645
8200, 19322, 15872, 1.14702449831382
8250, 19348, 15872, 1.14702449831382
8300, 19624, 16128, 1.16336570096818
8350, 19624, 16128, 1.16336570096818
8400, 19898, 16384, 1.17963835782953
8450, 19898, 16384, 1.17963835782953
8500, 20171, 16640, 1.19584246889787
8550, 20171, 16640, 1.19584246889787
8600, 20444, 16896, 1.2119780341732
8650, 20444, 16896, 1.2119780341732
8700, 20715, 17152, 1.22804505365553
8750, 20715, 17152, 1.22804505365553
8800, 20984, 17408, 1.24404352734485
8850, 20984, 17408, 1.24404352734485
8900, 21253, 17664, 1.25997345524116
8950, 21253, 17664, 1.25997345524116
9000, 21521, 17920, 1.27583483734447
9050, 21521, 17920, 1.27583483734447
9100, 21787, 18176, 1.29162767365476
9150, 21787, 18176, 1.29162767365476
9200, 22052, 18432, 1.30735196417205
9250, 22082, 18432, 1.30735196417205
9300, 22316, 18688, 1.32300770889634
9350, 22316, 18688, 1.32300770889634
9400, 22610, 18944, 1.33859490782761
9450, 22579, 18944, 1.33859490782761
9500, 22841, 19200, 1.35411356096588
9550, 22872, 19200, 1.35411356096588
9600, 23133, 19456, 1.36956366831114
9650, 23133, 19456, 1.36956366831114
9700, 23393, 19712, 1.38494522986339
9750, 23393, 19712, 1.38494522986339
9800, 23619, 19968, 1.40025824562263
9850, 23652, 19968, 1.40025824562263
9900, 23877, 20224, 1.41550271558887
9950, 23909, 20224, 1.41550271558887
10000, 24133, 20480, 1.4306786397621
10050, 24165, 20480, 1.4306786397621
10100, 24421, 20736, 1.44578601814232
10150, 24421, 20736, 1.44578601814232
10200, 24675, 20992, 1.46082485072954
10250, 24675, 20992, 1.46082485072954
10300, 24928, 21248, 1.47579513752375
10350, 24928, 21248, 1.47579513752375
10400, 25179, 21504, 1.49069687852495
10450, 25179, 21504, 1.49069687852495
10500, 25430, 21760, 1.50553007373314
10550, 25430, 21760, 1.50553007373314
10600, 25679, 22016, 1.52029472314832
10650, 25679, 22016, 1.52029472314832
10700, 25927, 22272, 1.5349908267705
10750, 25927, 22272, 1.5349908267705
10800, 26175, 22528, 1.54961838459967
10850, 26175, 22528, 1.54961838459967
10900, 26420, 22784, 1.56417739663583
10950, 26420, 22784, 1.56417739663583
11000, 26665, 23040, 1.57866786287899
11050, 26665, 23040, 1.57866786287899
11100, 26909, 23296, 1.59308978332913
11150, 26909, 23296, 1.59308978332913
11200, 27151, 23552, 1.60744315798627
11250, 27151, 23552, 1.60744315798627
11300, 27393, 23808, 1.6217279868504
11350, 27393, 23808, 1.6217279868504
11400, 27633, 24064, 1.63594426992153
11450, 27633, 24064, 1.63594426992153
11500, 27872, 24320, 1.65009200719965
11550, 27910, 24320, 1.65009200719965
11600, 28148, 24576, 1.66417119868476
11650, 28109, 24576, 1.66417119868476
11700, 28346, 24832, 1.67818184437686
11750, 28385, 24832, 1.67818184437686
11800, 28621, 25088, 1.69212394427595
11850, 28582, 25088, 1.69212394427595
11900, 28855, 25344, 1.70599749838204
11950, 28816, 25344, 1.70599749838204
12000, 29089, 25600, 1.71980250669512
12050, 29089, 25600, 1.71980250669512
12100, 29321, 25856, 1.73353896921519
12150, 29321, 25856, 1.73353896921519
12200, 29552, 26112, 1.74720688594225
12250, 29552, 26112, 1.74720688594225
12300, 29782, 26368, 1.76080625687631
12350, 29782, 26368, 1.76080625687631
12400, 30011, 26624, 1.77433708201736
12450, 30011, 26624, 1.77433708201736
12500, 30198, 26880, 1.7877993613654
12550, 30239, 26880, 1.7877993613654
12600, 30465, 27136, 1.80119309492044
12650, 30465, 27136, 1.80119309492044
12700, 30691, 27392, 1.81451828268246
12750, 30691, 27392, 1.81451828268246
12800, 30915, 27648, 1.82777492465148
12850, 30915, 27648, 1.82777492465148
12900, 31138, 27904, 1.8409630208275
12950, 31138, 27904, 1.8409630208275
13000, 31360, 28160, 1.8540825712105
13050, 31360, 28160, 1.8540825712105
13100, 31581, 28416, 1.8671335758005
13150, 31581, 28416, 1.8671335758005
13200, 31800, 28672, 1.88011603459749
13250, 31800, 28672, 1.88011603459749
13300, 32019, 28928, 1.89302994760147
13350, 32019, 28928, 1.89302994760147
13400, 32236, 29184, 1.90587531481244
13450, 32236, 29184, 1.90587531481244
13500, 32452, 29440, 1.91865213623041
13550, 32452, 29440, 1.91865213623041
13600, 32667, 29696, 1.93136041185537
13650, 32667, 29696, 1.93136041185537
13700, 32881, 29952, 1.94400014168732
13750, 32926, 29952, 1.94400014168732
13800, 33094, 30208, 1.95657132572627
13850, 33139, 30208, 1.95657132572627
13900, 33350, 30464, 1.9690739639722
13950, 33350, 30464, 1.9690739639722
14000, 33561, 30720, 1.98150805642513
14050, 33561, 30720, 1.98150805642513
14100, 33770, 30976, 1.99387360308505
14150, 33770, 30976, 1.99387360308505
14200, 33979, 31232, 2.00617060395197
14250, 33979, 31232, 2.00617060395197
14300, 34186, 31488, 2.01839905902587
14350, 34186, 31488, 2.01839905902587
14400, 34392, 31744, 2.03055896830677
14450, 34392, 31744, 2.03055896830677
14500, 34597, 32000, 2.04265033179467
14550, 34597, 32000, 2.04265033179467
14600, 34800, 32256, 2.05467314948955
14650, 34800, 32256, 2.05467314948955
14700, 35003, 32512, 2.06662742139143
14750, 35003, 32512, 2.06662742139143
14800, 35204, 32768, 2.0785131475003
14850, 35204, 32768, 2.0785131475003
14900, 35404, 33024, 2.09033032781616
14950, 35404, 33024, 2.09033032781616
15000, 35603, 33280, 2.10207896233901
15050, 35603, 33280, 2.10207896233901
15100, 35801, 33536, 2.11375905106886
15150, 35801, 33536, 2.11375905106886
15200, 35998, 33792, 2.1253705940057
15250, 36047, 33792, 2.1253705940057
15300, 36193, 34048, 2.13691359114953
15350, 36193, 34048, 2.13691359114953
15400, 36388, 34304, 2.14838804250035
15450, 36437, 34304, 2.14838804250035
15500, 36581, 34560, 2.15979394805817
15550, 36631, 34560, 2.15979394805817
15600, 36823, 34816, 2.17113130782298
15650, 36773, 34816, 2.17113130782298
15700, 37014, 35072, 2.18240012179478
15750, 37014, 35072, 2.18240012179478
15800, 37204, 35328, 2.19360038997358
15850, 37204, 35328, 2.19360038997358
15900, 37153, 35328, 2.19360038997358
15950, 37393, 35584, 2.20473211235936
16000, 37393, 35584, 2.20473211235936
16050, 37581, 35840, 2.21579528895214
16100, 37581, 35840, 2.21579528895214
16150, 37716, 36096, 2.22678991975191
16200, 37767, 36096, 2.22678991975191
16250, 37952, 36352, 2.23771600475868
16300, 37952, 36352, 2.23771600475868
16350, 38137, 36608, 2.24857354397243
16400, 38137, 36608, 2.24857354397243
16450, 38319, 36864, 2.25936253739318
16500, 38319, 36864, 2.25936253739318
16550, 38501, 37120, 2.27008298502092
16600, 38501, 37120, 2.27008298502092
16650, 38682, 37376, 2.28073488685566
16700, 38682, 37376, 2.28073488685566
16750, 38861, 37632, 2.29131824289739
16800, 38861, 37632, 2.29131824289739
16850, 39040, 37888, 2.3018330531461
16900, 39040, 37888, 2.3018330531461
16950, 39217, 38144, 2.31227931760182
17000, 39217, 38144, 2.31227931760182
17050, 39393, 38400, 2.32265703626452
17100, 39393, 38400, 2.32265703626452
17150, 39568, 38656, 2.33296620913422
17200, 39568, 38656, 2.33296620913422
17250, 39742, 38912, 2.34320683621091
17300, 39796, 38912, 2.34320683621091
17350, 39914, 39168, 2.35337891749459
17400, 39914, 39168, 2.35337891749459
17450, 40085, 39424, 2.36348245298526
17500, 40140, 39424, 2.36348245298526
17550, 40311, 39680, 2.37351744268293
17600, 40256, 39680, 2.37351744268293
17650, 40425, 39936, 2.38348388658759
17700, 40480, 39936, 2.38348388658759
17750, 40648, 40192, 2.39338178469924
17800, 40648, 40192, 2.39338178469924
17850, 40759, 40448, 2.40321113701788
17900, 40815, 40448, 2.40321113701788
17950, 40981, 40704, 2.41297194354352
18000, 40981, 40704, 2.41297194354352
18050, 41145, 40960, 2.42266420427615
18100, 41089, 40960, 2.42266420427615
18150, 41309, 41216, 2.43228791921577
18200, 41309, 41216, 2.43228791921577
18250, 41471, 41472, 2.44184308836238
18300, 41471, 41472, 2.44184308836238
18350, 41632, 41728, 2.45132971171599
18400, 41632, 41728, 2.45132971171599
18450, 41792, 41984, 2.46074778927659
18500, 41792, 41984, 2.46074778927659
18550, 41951, 42240, 2.47009732104418
18600, 41951, 42240, 2.47009732104418
18650, 42109, 42496, 2.47937830701876
18700, 42109, 42496, 2.47937830701876
18750, 42265, 42752, 2.48859074720034
18800, 42265, 42752, 2.48859074720034
18850, 42420, 43008, 2.49773464158891
18900, 42420, 43008, 2.49773464158891
18950, 42575, 43264, 2.50680999018447
19000, 42575, 43264, 2.50680999018447
19050, 42728, 43520, 2.51581679298702
19100, 42728, 43520, 2.51581679298702
19150, 42879, 43776, 2.52475504999657
19200, 42879, 43776, 2.52475504999657
19250, 43089, 44032, 2.53362476121311
19300, 43089, 44032, 2.53362476121311
19350, 43179, 44288, 2.54242592663664
19400, 43179, 44288, 2.54242592663664
19450, 43387, 44544, 2.55115854626716
19500, 43387, 44544, 2.55115854626716
19550, 43534, 44800, 2.55982262010468
19600, 43534, 44800, 2.55982262010468
19650, 43621, 45056, 2.56841814814919
19700, 43681, 45056, 2.56841814814919
19750, 43826, 45312, 2.57694513040069
19800, 43826, 45312, 2.57694513040069
19850, 43970, 45568, 2.58540356685919
19900, 43909, 45568, 2.58540356685919
19950, 44112, 45824, 2.59379345752467
20000, 44112, 45824, 2.59379345752467
20050, 44254, 46080, 2.60211480239715
20100, 44254, 46080, 2.60211480239715
20150, 44394, 46336, 2.61036760147662
20200, 44394, 46336, 2.61036760147662
20250, 44533, 46592, 2.61855185476309
20300, 44533, 46592, 2.61855185476309
20350, 44671, 46848, 2.62666756225654
20400, 44671, 46848, 2.62666756225654
20450, 44808, 47104, 2.63471472395699
20500, 44808, 47104, 2.63471472395699
20550, 44944, 47360, 2.64269333986443
20600, 44944, 47360, 2.64269333986443
20650, 45078, 47616, 2.65060340997887
20700, 45078, 47616, 2.65060340997887
20750, 45212, 47872, 2.65844493430029
20800, 45212, 47872, 2.65844493430029
20850, 45344, 48128, 2.66621791282871
20900, 45344, 48128, 2.66621791282871
20950, 45475, 48384, 2.67392234556412
21000, 45475, 48384, 2.67392234556412
21050, 45605, 48640, 2.68155823250653
21100, 45605, 48640, 2.68155823250653
21150, 45734, 48896, 2.68912557365592
21200, 45734, 48896, 2.68912557365592
21250, 45861, 49152, 2.69662436901231
21300, 45861, 49152, 2.69662436901231
21350, 45987, 49408, 2.70405461857569
21400, 45987, 49408, 2.70405461857569
21450, 46113, 49664, 2.71141632234607
21500, 46113, 49664, 2.71141632234607
21550, 46237, 49920, 2.71870948032343
21600, 46237, 49920, 2.71870948032343
21650, 46423, 50176, 2.72593409250779
21700, 46360, 50176, 2.72593409250779
21750, 46545, 50432, 2.73309015889914
21800, 46545, 50432, 2.73309015889914
21850, 46666, 50688, 2.74017767949748
21900, 46666, 50688, 2.74017767949748
21950, 46785, 50944, 2.74719665430282
22000, 46721, 50944, 2.74719665430282
22050, 46904, 51200, 2.75414708331515
22100, 46904, 51200, 2.75414708331515
22150, 47021, 51456, 2.76102896653447
22200, 47021, 51456, 2.76102896653447
22250, 47137, 51712, 2.76784230396078
22300, 47137, 51712, 2.76784230396078
22350, 47252, 51968, 2.77458709559409
22400, 47252, 51968, 2.77458709559409
22450, 47365, 52224, 2.78126334143439
22500, 47365, 52224, 2.78126334143439
22550, 47478, 52480, 2.78787104148168
22600, 47478, 52480, 2.78787104148168
22650, 47589, 52736, 2.79441019573596
22700, 47589, 52736, 2.79441019573596
22750, 47700, 52992, 2.80088080419724
22800, 47700, 52992, 2.80088080419724
22850, 47809, 53248, 2.80728286686551
22900, 47809, 53248, 2.80728286686551
22950, 47916, 53504, 2.81361638374077
23000, 47916, 53504, 2.81361638374077
23050, 48023, 53760, 2.81988135482302
23100, 48023, 53760, 2.81988135482302
23150, 48129, 54016, 2.82607778011227
23200, 48129, 54016, 2.82607778011227
23250, 48299, 54272, 2.83220565960851
23300, 48233, 54272, 2.83220565960851
23350, 48336, 54528, 2.83826499331174
23400, 48336, 54528, 2.83826499331174
23450, 48438, 54784, 2.84425578122196
23500, 48505, 54784, 2.84425578122196
23550, 48606, 55040, 2.85017802333918
23600, 48539, 55040, 2.85017802333918
23650, 48706, 55296, 2.85603171966339
23700, 48706, 55296, 2.85603171966339
23750, 48804, 55552, 2.86181687019459
23800, 48804, 55552, 2.86181687019459
23850, 48902, 55808, 2.86753347493278
23900, 48902, 55808, 2.86753347493278
23950, 48931, 56064, 2.87318153387797
24000, 48998, 56064, 2.87318153387797
24050, 49093, 56320, 2.87876104703015
24100, 49093, 56320, 2.87876104703015
24150, 49187, 56576, 2.88427201438932
24200, 49187, 56576, 2.88427201438932
24250, 49280, 56832, 2.88971443595548
24300, 49280, 56832, 2.88971443595548
24350, 49372, 57088, 2.89508831172864
24400, 49372, 57088, 2.89508831172864
24450, 49462, 57344, 2.90039364170878
24500, 49462, 57344, 2.90039364170878
24550, 49552, 57600, 2.90563042589593
24600, 49552, 57600, 2.90563042589593
24650, 49640, 57856, 2.91079866429006
24700, 49640, 57856, 2.91079866429006
24750, 49727, 58112, 2.91589835689118
24800, 49727, 58112, 2.91589835689118
24850, 49812, 58368, 2.9209295036993
24900, 49812, 58368, 2.9209295036993
24950, 49897, 58624, 2.92589210471441
25000, 49897, 58624, 2.92589210471441
25050, 49981, 58880, 2.93078615993652
25100, 49981, 58880, 2.93078615993652
25150, 50063, 59136, 2.93561166936561
25200, 50132, 59136, 2.93561166936561
25250, 50213, 59392, 2.9403686330017
25300, 50213, 59392, 2.9403686330017
25350, 50293, 59648, 2.94505705084478
25400, 50293, 59648, 2.94505705084478
25450, 50372, 59904, 2.94967692289486
25500, 50303, 59904, 2.94967692289486
25550, 50450, 60160, 2.95422824915192
25600, 50450, 60160, 2.95422824915192
25650, 50457, 60416, 2.95871102961598
25700, 50526, 60416, 2.95871102961598
25750, 50602, 60672, 2.96312526428703
25800, 50602, 60672, 2.96312526428703
25850, 50676, 60928, 2.96747095316507
25900, 50606, 60928, 2.96747095316507
25950, 50749, 61184, 2.97174809625011
26000, 50749, 61184, 2.97174809625011
26050, 0, 61184, 2.97174809625011
26100, 0, 61184, 2.97174809625011
