time, m1_pwm, set_pwm, voltage
3300, 4291, 3328, 0.262336971816112
3350, 4285, 3328, 0.262336971816112
3400, 4607, 3584, 0.282036918327837
3450, 4613, 3584, 0.282036918327837
3500, 4927, 3840, 0.301668319046555
3550, 4934, 3840, 0.301668319046555
3600, 5254, 4096, 0.321231173972265
3650, 5247, 4096, 0.321231173972265
3700, 5573, 4352, 0.340725483104968
3750, 5573, 4352, 0.340725483104968
3800, 5891, 4608, 0.360151246444663
3850, 5891, 4608, 0.360151246444663
3900, 6207, 4864, 0.37950846399135
3950, 6207, 4864, 0.37950846399135
4000, 6523, 5120, 0.398797135745031
4050, 6523, 5120, 0.398797135745031
4100, 6837, 5376, 0.418017261705703
4150, 6837, 5376, 0.418017261705703
4200, 7150, 5632, 0.437168841873369
4250, 7150, 5632, 0.437168841873369
4300, 7453, 5888, 0.456251876248026
4350, 7462, 5888, 0.456251876248026
4400, 7773, 6144, 0.475266364829676
4450, 7773, 6144, 0.475266364829676
4500, 8083, 6400, 0.494212307618319
4550, 8083, 6400, 0.494212307618319
4600, 8392, 6656, 0.513089704613954
4650, 8392, 6656, 0.513089704613954
4700, 8700, 6912, 0.531898555816582
4750, 8700, 6912, 0.531898555816582
4800, 9006, 7168, 0.550638861226202
4850, 9006, 7168, 0.550638861226202
4900, 9312, 7424, 0.569310620842814
4950, 9312, 7424, 0.569310620842814
5000, 9616, 7680, 0.58791383466642
5050, 9616, 7680, 0.58791383466642
5100, 9919, 7936, 0.606448502697017
5150, 9919, 7936, 0.606448502697017
5200, 10221, 8192, 0.624914624934607
5250, 10221, 8192, 0.624914624934607
5300, 10522, 8448, 0.64331220137919
5350, 10522, 8448, 0.64331220137919
5400, 10822, 8704, 0.661641232030765
5450, 10822, 8704, 0.661641232030765
5500, 11121, 8960, 0.679901716889333
5550, 11121, 8960, 0.679901716889333
5600, 11418, 9216, 0.698093655954893
5650, 11418, 9216, 0.698093655954893
5700, 11715, 9472, 0.716217049227445
5750, 11715, 9472, 0.716217049227445
5800, 12010, 9728, 0.73427189670699
5850, 12010, 9728, 0.73427189670699
5900, 12304, 9984, 0.752258198393528
5950, 12321, 9984, 0.752258198393528
6000, 12597, 10240, 0.770175954287058
6050, 12614, 10240, 0.770175954287058
6100, 12906, 10496, 0.78802516438758
6150, 12906, 10496, 0.78802516438758
6200, 13198, 10752, 0.805805828695095
6250, 13180, 10752, 0.805805828695095
6300, 13488, 11008, 0.823517947209603
6350, 13488, 11008, 0.823517947209603
6400, 13777, 11264, 0.841161519931103
6450, 13777, 11264, 0.841161519931103
6500, 14065, 11520, 0.858736546859595
6550, 14065, 11520, 0.858736546859595
6600, 14351, 11776, 0.87624302799508
6650, 14332, 11776, 0.87624302799508
6700, 14637, 12032, 0.893680963337558
6750, 14637, 12032, 0.893680963337558
6800, 14921, 12288, 0.911050352887028
6850, 14921, 12288, 0.911050352887028
6900, 15185, 12544, 0.92835119664349
6950, 15205, 12544, 0.92835119664349
7000, 15487, 12800, 0.945583494606945
7050, 15487, 12800, 0.945583494606945
7100, 15768, 13056, 0.962747246777393
7150, 15768, 13056, 0.962747246777393
7200, 16048, 13312, 0.979842453154832
7250, 16048, 13312, 0.979842453154832
7300, 16327, 13568, 0.996869113739265
7350, 16327, 13568, 0.996869113739265
7400, 16605, 13824, 1.01382722853069
7450, 16605, 13824, 1.01382722853069
7500, 16881, 14080, 1.03071679752911
7550, 16881, 14080, 1.03071679752911
7600, 17157, 14336, 1.04753782073452
7650, 17157, 14336, 1.04753782073452
7700, 17431, 14592, 1.06429029814692
7750, 17431, 14592, 1.06429029814692
7800, 17704, 14848, 1.08097422976631
7850, 17704, 14848, 1.08097422976631
7900, 17977, 15104, 1.0975896155927
7950, 17977, 15104, 1.0975896155927
8000, 18248, 15360, 1.11413645562608
8050, 18248, 15360, 1.11413645562608
8100, 18518, 15616, 1.13061474986645
8150, 18542, 15616, 1.13061474986645
8200, 18786, 15872, 1.14702449831382
8250, 18786, 15872, 1.14702449831382
8300, 19079, 16128, 1.16336570096818
8350, 19054, 16128, 1.16336570096818
8400, 19320, 16384, 1.17963835782953
8450, 19320, 16384, 1.17963835782953
8500, 19612, 16640, 1.19584246889787
8550, 19612, 16640, 1.19584246889787
8600, 19876, 16896, 1.2119780341732
8650, 19876, 16896, 1.2119780341732
8700, 20113, 17152, 1.22804505365553
8750, 20140, 17152, 1.22804505365553
8800, 20402, 17408, 1.24404352734485
8850, 20402, 17408, 1.24404352734485
8900, 20664, 17664, 1.25997345524116
8950, 20636, 17664, 1.25997345524116
9000, 20924, 17920, 1.27583483734447
9050, 20924, 17920, 1.27583483734447
9100, 21183, 18176, 1.29162767365476
9150, 21183, 18176, 1.29162767365476
9200, 21441, 18432, 1.30735196417205
9250, 21441, 18432, 1.30735196417205
9300, 21697, 18688, 1.32300770889634
9350, 21697, 18688, 1.32300770889634
9400, 21953, 18944, 1.33859490782761
9450, 21953, 18944, 1.33859490782761
9500, 22207, 19200, 1.35411356096588
9550, 22207, 19200, 1.35411356096588
9600, 22461, 19456, 1.36956366831114
9650, 22461, 19456, 1.36956366831114
9700, 22713, 19712, 1.38494522986339
9750, 22713, 19712, 1.38494522986339
9800, 22964, 19968, 1.40025824562263
9850, 22964, 19968, 1.40025824562263
9900, 23214, 20224, 1.41550271558887
9950, 23214, 20224, 1.41550271558887
10000, 23463, 20480, 1.4306786397621
10050, 23463, 20480, 1.4306786397621
10100, 23711, 20736, 1.44578601814232
10150, 23711, 20736, 1.44578601814232
10200, 23958, 20992, 1.46082485072954
10250, 23989, 20992, 1.46082485072954
10300, 24203, 21248, 1.47579513752375
10350, 24235, 21248, 1.47579513752375
10400, 24447, 21504, 1.49069687852495
10450, 24480, 21504, 1.49069687852495
10500, 24691, 21760, 1.50553007373314
10550, 24723, 21760, 1.50553007373314
10600, 24966, 22016, 1.52029472314832
10650, 24933, 22016, 1.52029472314832
10700, 25207, 22272, 1.5349908267705
10750, 25207, 22272, 1.5349908267705
10800, 25447, 22528, 1.54961838459967
10850, 25447, 22528, 1.54961838459967
10900, 25687, 22784, 1.56417739663583
10950, 25687, 22784, 1.56417739663583
11000, 25924, 23040, 1.57866786287899
11050, 25924, 23040, 1.57866786287899
11100, 26161, 23296, 1.59308978332913
11150, 26161, 23296, 1.59308978332913
11200, 26397, 23552, 1.60744315798627
11250, 26397, 23552, 1.60744315798627
11300, 26632, 23808, 1.6217279868504
11350, 26632, 23808, 1.6217279868504
11400, 26865, 24064, 1.63594426992153
11450, 26865, 24064, 1.63594426992153
11500, 27097, 24320, 1.65009200719965
11550, 27097, 24320, 1.65009200719965
11600, 27329, 24576, 1.66417119868476
11650, 27329, 24576, 1.66417119868476
11700, 27559, 24832, 1.67818184437686
11750, 27559, 24832, 1.67818184437686
11800, 27788, 25088, 1.69212394427595
11850, 27788, 25088, 1.69212394427595
11900, 28016, 25344, 1.70599749838204
11950, 28016, 25344, 1.70599749838204
12000, 28242, 25600, 1.71980250669512
12050, 28242, 25600, 1.71980250669512
12100, 28506, 25856, 1.73353896921519
12150, 28506, 25856, 1.73353896921519
12200, 28730, 26112, 1.74720688594225
12250, 28692, 26112, 1.74720688594225
12300, 28916, 26368, 1.76080625687631
12350, 28916, 26368, 1.76080625687631
12400, 29138, 26624, 1.77433708201736
12450, 29176, 26624, 1.77433708201736
12500, 29398, 26880, 1.7877993613654
12550, 29398, 26880, 1.7877993613654
12600, 29579, 27136, 1.80119309492044
12650, 29618, 27136, 1.80119309492044
12700, 29837, 27392, 1.81451828268246
12750, 29837, 27392, 1.81451828268246
12800, 30055, 27648, 1.82777492465148
12850, 30015, 27648, 1.82777492465148
12900, 30272, 27904, 1.8409630208275
12950, 30272, 27904, 1.8409630208275
13000, 30488, 28160, 1.8540825712105
13050, 30488, 28160, 1.8540825712105
13100, 30702, 28416, 1.8671335758005
13150, 30702, 28416, 1.8671335758005
13200, 30916, 28672, 1.88011603459749
13250, 30916, 28672, 1.88011603459749
13300, 31128, 28928, 1.89302994760147
13350, 31128, 28928, 1.89302994760147
13400, 31339, 29184, 1.90587531481244
13450, 31339, 29184, 1.90587531481244
13500, 31550, 29440, 1.91865213623041
13550, 31550, 29440, 1.91865213623041
13600, 31758, 29696, 1.93136041185537
13650, 31758, 29696, 1.93136041185537
13700, 31966, 29952, 1.94400014168732
13750, 31966, 29952, 1.94400014168732
13800, 32173, 30208, 1.95657132572627
13850, 32173, 30208, 1.95657132572627
13900, 32379, 30464, 1.9690739639722
13950, 32422, 30464, 1.9690739639722
14000, 32583, 30720, 1.98150805642513
14050, 32583, 30720, 1.98150805642513
14100, 32786, 30976, 1.99387360308505
14150, 32786, 30976, 1.99387360308505
14200, 33032, 31232, 2.00617060395197
14250, 33032, 31232, 2.00617060395197
14300, 33234, 31488, 2.01839905902587
14350, 33234, 31488, 2.01839905902587
14400, 33390, 31744, 2.03055896830677
14450, 33434, 31744, 2.03055896830677
14500, 33633, 32000, 2.04265033179467
14550, 33633, 32000, 2.04265033179467
14600, 33831, 32256, 2.05467314948955
14650, 33831, 32256, 2.05467314948955
14700, 34028, 32512, 2.06662742139143
14750, 34028, 32512, 2.06662742139143
14800, 34224, 32768, 2.0785131475003
14850, 34224, 32768, 2.0785131475003
14900, 34224, 32768, 2.0785131475003
14950, 34418, 33024, 2.09033032781616
15000, 34612, 33280, 2.10207896233901
15050, 34612, 33280, 2.10207896233901
15100, 34804, 33536, 2.11375905106886
15150, 34804, 33536, 2.11375905106886
15200, 34995, 33792, 2.1253705940057
15250, 34995, 33792, 2.1253705940057
15300, 35185, 34048, 2.13691359114953
15350, 35185, 34048, 2.13691359114953
15400, 35374, 34304, 2.14838804250035
15450, 35421, 34304, 2.14838804250035
15500, 35562, 34560, 2.15979394805817
15550, 35562, 34560, 2.15979394805817
15600, 35796, 34816, 2.17113130782298
15650, 35749, 34816, 2.17113130782298
15700, 35796, 34816, 2.17113130782298
15750, 35982, 35072, 2.18240012179478
15800, 35982, 35072, 2.18240012179478
15850, 36167, 35328, 2.19360038997358
15900, 36167, 35328, 2.19360038997358
15950, 36350, 35584, 2.20473211235936
16000, 36350, 35584, 2.20473211235936
16050, 36532, 35840, 2.21579528895214
16100, 36532, 35840, 2.21579528895214
16150, 36714, 36096, 2.22678991975191
16200, 36665, 36096, 2.22678991975191
16250, 36894, 36352, 2.23771600475868
16300, 36894, 36352, 2.23771600475868
16350, 37073, 36608, 2.24857354397243
16400, 37073, 36608, 2.24857354397243
16450, 37251, 36864, 2.25936253739318
16500, 37251, 36864, 2.25936253739318
16550, 37428, 37120, 2.27008298502092
16600, 37428, 37120, 2.27008298502092
16650, 37603, 37376, 2.28073488685566
16700, 37603, 37376, 2.28073488685566
16750, 37778, 37632, 2.29131824289739
16800, 37778, 37632, 2.29131824289739
16850, 37951, 37888, 2.3018330531461
16900, 37951, 37888, 2.3018330531461
16950, 38174, 38144, 2.31227931760182
17000, 38123, 38144, 2.31227931760182
17050, 38294, 38400, 2.32265703626452
17100, 38294, 38400, 2.32265703626452
17150, 38464, 38656, 2.33296620913422
17200, 38516, 38656, 2.33296620913422
17250, 38633, 38912, 2.34320683621091
17300, 38633, 38912, 2.34320683621091
17350, 38853, 39168, 2.35337891749459
17400, 38853, 39168, 2.35337891749459
17450, 39019, 39424, 2.36348245298526
17500, 38968, 39424, 2.36348245298526
17550, 39185, 39680, 2.37351744268293
17600, 39185, 39680, 2.37351744268293
17650, 39350, 39936, 2.38348388658759
17700, 39350, 39936, 2.38348388658759
17750, 39513, 40192, 2.39338178469924
17800, 39513, 40192, 2.39338178469924
17850, 39675, 40448, 2.40321113701788
17900, 39675, 40448, 2.40321113701788
17950, 39836, 40704, 2.41297194354352
18000, 39836, 40704, 2.41297194354352
18050, 39996, 40960, 2.42266420427615
18100, 39996, 40960, 2.42266420427615
18150, 40155, 41216, 2.43228791921577
18200, 40155, 41216, 2.43228791921577
18250, 40313, 41472, 2.44184308836238
18300, 40313, 41472, 2.44184308836238
18350, 40470, 41728, 2.45132971171599
18400, 40470, 41728, 2.45132971171599
18450, 40625, 41984, 2.46074778927659
18500, 40625, 41984, 2.46074778927659
18550, 40780, 42240, 2.47009732104418
18600, 40780, 42240, 2.47009732104418
18650, 40933, 42496, 2.47937830701876
18700, 40933, 42496, 2.47937830701876
18750, 41085, 42752, 2.48859074720034
18800, 41085, 42752, 2.48859074720034
18850, 41291, 43008, 2.49773464158891
18900, 41291, 43008, 2.49773464158891
18950, 41441, 43264, 2.50680999018447
19000, 41386, 43264, 2.50680999018447
19050, 41590, 43520, 2.51581679298702
19100, 41590, 43520, 2.51581679298702
19150, 41737, 43776, 2.52475504999657
19200, 41682, 43776, 2.52475504999657
19250, 41884, 44032, 2.53362476121311
19300, 41884, 44032, 2.53362476121311
19350, 42030, 44288, 2.54242592663664
19400, 42030, 44288, 2.54242592663664
19450, 42174, 44544, 2.55115854626716
19500, 42174, 44544, 2.55115854626716
19550, 42317, 44800, 2.55982262010468
19600, 42317, 44800, 2.55982262010468
19650, 42459, 45056, 2.56841814814919
19700, 42459, 45056, 2.56841814814919
19750, 42600, 45312, 2.57694513040069
19800, 42600, 45312, 2.57694513040069
19850, 42740, 45568, 2.58540356685919
19900, 42740, 45568, 2.58540356685919
19950, 42879, 45824, 2.59379345752467
20000, 42879, 45824, 2.59379345752467
20050, 43016, 46080, 2.60211480239715
20100, 43016, 46080, 2.60211480239715
20150, 43153, 46336, 2.61036760147662
20200, 43153, 46336, 2.61036760147662
20250, 43288, 46592, 2.61855185476309
20300, 43288, 46592, 2.61855185476309
20350, 43422, 46848, 2.62666756225654
20400, 43422, 46848, 2.62666756225654
20450, 43613, 47104, 2.63471472395699
20500, 43555, 47104, 2.63471472395699
20550, 43687, 47360, 2.64269333986443
20600, 43687, 47360, 2.64269333986443
20650, 43818, 47616, 2.65060340997887
20700, 43818, 47616, 2.65060340997887
20750, 44006, 47872, 2.65844493430029
20800, 43948, 47872, 2.65844493430029
20850, 44135, 48128, 2.66621791282871
20900, 44076, 48128, 2.66621791282871
20950, 44262, 48384, 2.67392234556412
21000, 44262, 48384, 2.67392234556412
21050, 44389, 48640, 2.68155823250653
21100, 44389, 48640, 2.68155823250653
21150, 44455, 48896, 2.68912557365592
21200, 44514, 48896, 2.68912557365592
21250, 44638, 49152, 2.69662436901231
21300, 44638, 49152, 2.69662436901231
21350, 44761, 49408, 2.70405461857569
21400, 44761, 49408, 2.70405461857569
21450, 44883, 49664, 2.71141632234607
21500, 44883, 49664, 2.71141632234607
21550, 45004, 49920, 2.71870948032343
21600, 45004, 49920, 2.71870948032343
21650, 45123, 50176, 2.72593409250779
21700, 45123, 50176, 2.72593409250779
21750, 45242, 50432, 2.73309015889914
21800, 45242, 50432, 2.73309015889914
21850, 45359, 50688, 2.74017767949748
21900, 45359, 50688, 2.74017767949748
21950, 45475, 50944, 2.74719665430282
22000, 45475, 50944, 2.74719665430282
22050, 45590, 51200, 2.75414708331515
22100, 45590, 51200, 2.75414708331515
22150, 45704, 51456, 2.76102896653447
22200, 45704, 51456, 2.76102896653447
22250, 45817, 51712, 2.76784230396078
22300, 45817, 51712, 2.76784230396078
22350, 45929, 51968, 2.77458709559409
22400, 45929, 51968, 2.77458709559409
22450, 46039, 52224, 2.78126334143439
22500, 46101, 52224, 2.78126334143439
22550, 46210, 52480, 2.78787104148168
22600, 46210, 52480, 2.78787104148168
22650, 46319, 52736, 2.79441019573596
22700, 46319, 52736, 2.79441019573596
22750, 46426, 52992, 2.80088080419724
22800, 46426, 52992, 2.80088080419724
22850, 46470, 53248, 2.80728286686551
22900, 46532, 53248, 2.80728286686551
22950, 46637, 53504, 2.81361638374077
23000, 46637, 53504, 2.81361638374077
23050, 46741, 53760, 2.81988135482302
23100, 46741, 53760, 2.81988135482302
23150, 46844, 54016, 2.82607778011227
23200, 46844, 54016, 2.82607778011227
23250, 46945, 54272, 2.83220565960851
23300, 46945, 54272, 2.83220565960851
23350, 47046, 54528, 2.83826499331174
23400, 47046, 54528, 2.83826499331174
23450, 47145, 54784, 2.84425578122196
23500, 47145, 54784, 2.84425578122196
23550, 47243, 55040, 2.85017802333918
23600, 47243, 55040, 2.85017802333918
23650, 47340, 55296, 2.85603171966339
23700, 47340, 55296, 2.85603171966339
23750, 47436, 55552, 2.86181687019459
23800, 47436, 55552, 2.86181687019459
23850, 47531, 55808, 2.86753347493278
23900, 47531, 55808, 2.86753347493278
23950, 47688, 56064, 2.87318153387797
24000, 47624, 56064, 2.87318153387797
24050, 47781, 56320, 2.87876104703015
24100, 47717, 56320, 2.87876104703015
24150, 47872, 56576, 2.88427201438932
24200, 47872, 56576, 2.88427201438932
24250, 47898, 56832, 2.88971443595548
24300, 47962, 56832, 2.88971443595548
24350, 48052, 57088, 2.89508831172864
24400, 48052, 57088, 2.89508831172864
24450, 48140, 57344, 2.90039364170878
24500, 48075, 57344, 2.90039364170878
24550, 48227, 57600, 2.90563042589593
24600, 48227, 57600, 2.90563042589593
24650, 48312, 57856, 2.91079866429006
24700, 48312, 57856, 2.91079866429006
24750, 48397, 58112, 2.91589835689118
24800, 48397, 58112, 2.91589835689118
24850, 48481, 58368, 2.9209295036993
24900, 48481, 58368, 2.9209295036993
24950, 48563, 58624, 2.92589210471441
25000, 48563, 58624, 2.92589210471441
25050, 48644, 58880, 2.93078615993652
25100, 48644, 58880, 2.93078615993652
25150, 48724, 59136, 2.93561166936561
25200, 48724, 59136, 2.93561166936561
25250, 48803, 59392, 2.9403686330017
25300, 48803, 59392, 2.9403686330017
25350, 48881, 59648, 2.94505705084478
25400, 48881, 59648, 2.94505705084478
25450, 48958, 59904, 2.94967692289486
25500, 48958, 59904, 2.94967692289486
25550, 49033, 60160, 2.95422824915192
25600, 49033, 60160, 2.95422824915192
25650, 49108, 60416, 2.95871102961598
25700, 49108, 60416, 2.95871102961598
25750, 49181, 60672, 2.96312526428703
25800, 49181, 60672, 2.96312526428703
25850, 49319, 60928, 2.96747095316507
25900, 49253, 60928, 2.96747095316507
25950, 49390, 61184, 2.97174809625011
26000, 49390, 61184, 2.97174809625011
26050, 49324, 61184, 2.97174809625011
26100, 0, 61184, 2.97174809625011
